Unit ID,ISP,Download,Upload,Technology,State,Region,Days,timezone_offset,timezone_offset_dst
27033,Frontier,3,0.384,DSL,WA,WEST,30,-8,-7
27035,Frontier,7,0.768,DSL,WA,WEST,28,-8,-7
27036,Frontier,7,0.768,DSL,WA,WEST,30,-8,-7
27037,AT&T,3,0.512,DSL,CA,WEST,30,-8,-7
27038,AT&T,3,1,DSL,CA,WEST,30,-8,-7
27039,AT&T,6,0.768,DSL,CA,WEST,30,-8,-7
27045,Frontier,3,0.384,DSL,CA,WEST,30,-6,-5
27046,AT&T,6,0.768,DSL,CA,WEST,30,-8,-7
27047,Frontier,1,0.384,DSL,CA,WEST,30,-8,-7
27048,Frontier,3,0.384,DSL,CA,WEST,30,-8,-7
27049,Frontier,20,5,FIBER,OR,WEST,29,-8,-7
27050,Frontier,20,5,FIBER,OR,WEST,27,-8,-7
27051,Frontier,25,25,FIBER,OR,WEST,30,-8,-7
27052,Frontier,25,25,FIBER,OR,WEST,30,-8,-7
27053,Frontier,1,0.384,DSL,OR,WEST,28,-8,-7
27054,Frontier,3,0.384,DSL,OR,WEST,30,-8,-7
27055,Frontier,25,25,FIBER,OR,WEST,30,-8,-7
27056,Frontier,1,0.384,DSL,OR,WEST,4,-8,-7
27057,Frontier,25,25,FIBER,OR,WEST,30,-8,-7
27058,Frontier,1,0.384,DSL,OR,WEST,30,-8,-7
27059,Frontier,0.768,0.128,DSL,OR,WEST,26,-8,-7
27061,Frontier,3,0.384,DSL,OR,WEST,30,-8,-7
27062,Frontier,3,0.384,DSL,OR,WEST,30,-8,-7
27064,Frontier,20,5,FIBER,OR,WEST,30,-8,-7
27066,Frontier,15,15,FIBER,OR,WEST,30,-8,-7
27067,Frontier,20,5,FIBER,OR,WEST,30,-8,-7
27069,Frontier,20,5,FIBER,OR,WEST,30,-8,-7
27070,Frontier,15,5,FIBER,OR,WEST,30,-8,-7
27073,Frontier,5,0.768,DSL,WA,WEST,30,-8,-7
27074,Frontier,3,0.384,DSL,WA,WEST,7,-8,-7
27076,Frontier,30,30,FIBER,WA,WEST,30,-8,-7
27077,Comcast,15,2,CABLE,WA,WEST,30,-8,-7
27079,Frontier,3,0.384,DSL,WA,WEST,30,-6,-5
27080,Qwest,7,0.896,DSL,WA,WEST,30,-8,-7
27082,Frontier,20,5,FIBER,WA,WEST,30,-8,-7
27083,Frontier,3,0.384,DSL,WA,WEST,30,-8,-7
27084,Frontier,7,0.768,DSL,WA,WEST,30,-8,-7
27085,Frontier,7,0.768,DSL,WA,WEST,24,-8,-7
27086,Frontier,25,25,FIBER,WA,WEST,27,-8,-7
27087,Frontier,7,0.768,DSL,WA,WEST,5,-8,-7
27088,Frontier,3,0.384,DSL,WA,WEST,30,-8,-7
27089,Frontier,1.5,0.384,DSL,WA,WEST,30,-8,-7
27091,Frontier,6,0.768,DSL,WA,WEST,30,-8,-7
27093,Frontier,7,0.768,DSL,WA,WEST,30,-8,-7
27094,Qwest,7,0.896,DSL,WA,WEST,30,-8,-7
27095,Frontier,7,0.768,DSL,WA,WEST,30,-8,-7
27096,Frontier,7,0.768,DSL,WA,WEST,30,-8,-7
27097,Frontier,7,0.768,DSL,WA,WEST,30,-8,-7
27099,Frontier,25,25,FIBER,OR,WEST,29,-8,-7
27100,Frontier,20,5,FIBER,OR,WEST,30,-8,-7
27101,Frontier,3,0.384,DSL,WA,WEST,30,-8,-7
27102,Frontier,3,0.384,DSL,WA,WEST,30,-8,-7
27103,Frontier,3,0.384,DSL,WA,WEST,30,-8,-7
27106,Frontier,3,0.384,DSL,OR,WEST,30,-8,-7
27107,Frontier,10,1,FIBER,OR,WEST,21,-8,-7
27108,Frontier,15,5,FIBER,WA,WEST,30,-8,-7
27109,Frontier,15,5,FIBER,WA,WEST,30,-8,-7
27110,Frontier,3,0.384,DSL,WA,WEST,3,-8,-7
27111,Frontier,7,0.768,DSL,WA,WEST,30,-8,-7
27113,AT&T,6,1,DSL,CA,WEST,30,-8,-7
27114,Comcast,15,2,CABLE,CA,WEST,30,-8,-7
27115,AT&T,24,3,DSL,CA,WEST,29,-8,-7
27116,Frontier,25,25,FIBER,OR,WEST,30,-8,-7
27117,Frontier,25,25,FIBER,OR,WEST,14,-8,-7
27118,Frontier,35,35,FIBER,OR,WEST,29,-8,-7
27119,Frontier,25,25,FIBER,OR,WEST,30,-6,-5
27121,Frontier,35,35,FIBER,OR,WEST,30,-8,-7
27122,Frontier,25,25,FIBER,OR,WEST,30,-8,-7
27123,Frontier,20,5,FIBER,OR,WEST,30,-8,-7
27124,Frontier,25,25,FIBER,OR,WEST,30,-8,-7
27125,Frontier,25,25,FIBER,OR,WEST,30,-8,-7
27127,Frontier,35,35,FIBER,OR,WEST,30,-8,-7
27128,Comcast,25,4,CABLE,OR,WEST,26,-8,-7
27130,Frontier,35,35,FIBER,WA,WEST,30,-8,-7
27131,Frontier,7,0.768,DSL,WA,WEST,30,-8,-7
27132,Frontier,20,5,FIBER,WA,WEST,30,-8,-7
27133,Frontier,20,20,FIBER,WA,WEST,30,-8,-7
27134,Frontier,25,25,FIBER,WA,WEST,30,-8,-7
27135,Frontier,20,5,FIBER,WA,WEST,30,-8,-7
27137,Frontier,25,25,FIBER,WA,WEST,30,-8,-7
27138,Frontier,25,25,FIBER,WA,WEST,30,-8,-7
27140,Frontier,3,0.384,DSL,WA,WEST,30,-8,-7
27141,Frontier,7,0.768,DSL,WA,WEST,30,-8,-7
27142,Frontier,3,0.384,DSL,ID,WEST,13,-8,-7
27143,Frontier,1,0.384,DSL,AZ,WEST,30,-7,-7
27144,AT&T,3,0.512,DSL,CA,WEST,8,-8,-7
27145,Frontier,0.768,0.128,DSL,ID,WEST,28,-8,-7
27146,Frontier,3,0.384,DSL,ID,WEST,30,-8,-7
27147,Windstream,1.5,0.384,DSL,NM,WEST,22,-7,-6
27148,Verizon DSL,1,0.384,DSL,CA,WEST,30,-8,-7
27151,Verizon,75,35,FIBER,CA,WEST,26,-8,-7
27152,Comcast,25,4,CABLE,CO,WEST,30,-7,-6
27153,Comcast,25,4,CABLE,CO,WEST,30,-7,-6
27154,Comcast,15,2,CABLE,CO,WEST,30,-7,-6
27156,Comcast,15,2,CABLE,UT,WEST,30,-7,-6
27158,Cox,15,2,CABLE,AZ,WEST,28,-7,-7
27159,Cox,15,2,CABLE,AZ,WEST,27,-7,-7
27160,Cox,15,2,CABLE,AZ,WEST,30,-7,-7
27161,Cox,3,0.768,CABLE,AZ,WEST,30,-7,-7
27162,Cox,50,5,CABLE,AZ,WEST,8,-7,-7
27163,AT&T,3,0.512,DSL,NV,WEST,30,-8,-7
27165,CenturyLink,10,0.768,DSL,NV,WEST,30,-8,-7
27166,Charter,30,4,CABLE,NV,WEST,30,-8,-7
27168,Verizon,75,35,FIBER,CA,WEST,30,-8,-7
27170,Cox,50,5,CABLE,CA,WEST,18,-8,-7
27171,Cox,25,2,CABLE,CA,WEST,30,-8,-7
27172,TimeWarner,15,2,CABLE,CA,WEST,30,-8,-7
27174,AT&T,12,1.5,DSL,CA,WEST,30,-8,-7
27175,TimeWarner,20,2,CABLE,CA,WEST,30,-8,-7
27176,Comcast,15,2,CABLE,CO,WEST,30,-7,-6
27177,Qwest,12,0.896,DSL,CO,WEST,30,-7,-6
27179,Qwest,5,0.896,DSL,CO,WEST,30,-7,-6
27181,Qwest,1.5,0.896,DSL,CO,WEST,30,-7,-6
27182,Qwest,1.5,0.896,DSL,CO,WEST,30,-7,-6
27183,Qwest,7,0.896,DSL,CO,WEST,30,-6,-5
27186,Qwest,7,0.896,DSL,ID,WEST,30,-7,-6
27187,Frontier,1.5,0.384,DSL,ID,WEST,30,-8,-7
27188,Frontier,5,0.768,DSL,ID,WEST,30,-8,-7
27190,Frontier,3,0.384,DSL,ID,WEST,30,-8,-7
27191,Frontier,7,0.768,DSL,ID,WEST,30,-8,-7
27196,Cox,3,0.768,CABLE,AZ,WEST,30,-7,-7
27198,Cox,15,2,CABLE,AZ,WEST,13,-7,-7
27199,Cox,15,2,CABLE,AZ,WEST,30,-7,-7
27202,Cox,15,2,CABLE,AZ,WEST,30,-7,-7
27203,Cox,50,5,CABLE,AZ,WEST,27,-7,-7
27204,Cox,15,2,CABLE,AZ,WEST,30,-7,-7
27205,Frontier,3,0.384,DSL,AZ,WEST,30,-7,-7
27207,Frontier,3,0.384,DSL,AZ,WEST,30,-7,-7
27208,Cox,15,2,CABLE,NV,WEST,30,-8,-7
27210,Verizon DSL,7,0.768,DSL,CA,WEST,26,-8,-7
27211,Verizon,35,35,FIBER,CA,WEST,30,-8,-7
27212,Verizon,35,35,FIBER,CA,WEST,30,-8,-7
27213,Verizon,35,35,FIBER,CA,WEST,30,-8,-7
27214,Verizon,25,25,FIBER,CA,WEST,30,-8,-7
27215,Verizon,35,35,FIBER,CA,WEST,30,-8,-7
27216,Verizon,35,35,FIBER,CA,WEST,30,-8,-7
27218,Verizon DSL,1,0.384,DSL,CA,WEST,30,-8,-7
27222,Verizon DSL,1,0.384,DSL,CA,WEST,30,-8,-7
27223,Verizon,35,35,FIBER,CA,WEST,30,-8,-7
27226,Cox,18,2,CABLE,CA,WEST,30,-8,-7
27227,Cox,18,2,CABLE,CA,WEST,30,-8,-7
27229,Frontier,3,0.384,DSL,CA,WEST,30,-8,-7
27230,Verizon,75,35,FIBER,CA,WEST,26,-8,-7
27231,Verizon,35,35,FIBER,CA,WEST,30,-8,-7
27234,Charter,30,4,CABLE,CA,WEST,30,-8,-7
27235,Verizon,35,35,FIBER,CA,WEST,30,-8,-7
27236,Verizon,150,65,FIBER,CA,WEST,9,-8,-7
27237,Cox,18,2,CABLE,CA,WEST,29,-8,-7
27238,Verizon,25,25,FIBER,CA,WEST,30,-8,-7
27240,Qwest,20,0.896,DSL,CO,WEST,30,-7,-6
27241,Qwest,12,0.896,DSL,CO,WEST,30,-7,-6
27242,Qwest,7,0.896,DSL,CO,WEST,30,-7,-6
27245,Frontier,3,0.384,DSL,ID,WEST,16,-7,-6
27246,Frontier,1,0.384,DSL,ID,WEST,30,-7,-6
27248,Frontier,7,0.768,DSL,ID,WEST,30,-8,-7
27249,Frontier,1.5,0.384,DSL,ID,WEST,19,-8,-7
27250,Frontier,1.5,0.384,DSL,ID,WEST,29,-8,-7
27252,Qwest,5,0.896,DSL,UT,WEST,30,-7,-6
27255,Windstream,3,0.768,DSL,NM,WEST,30,-7,-6
27257,Frontier,3,0.384,DSL,NV,WEST,30,-8,-7
27258,Verizon,15,5,FIBER,CA,WEST,30,-8,-7
27260,Verizon,15,5,FIBER,CA,WEST,30,-8,-7
27263,Verizon,50,25,FIBER,CA,WEST,30,-8,-7
27265,Verizon,REMOVE,REMOVE,FIBER,CA,WEST,8,-8,-7
27266,AT&T,18,1.5,DSL,CA,WEST,30,-8,-7
27267,Verizon DSL,1,0.384,DSL,CA,WEST,30,-8,-7
27268,Verizon DSL,3,0.768,DSL,CA,WEST,30,-8,-7
27269,Verizon DSL,1,0.384,DSL,CA,WEST,9,-8,-7
27270,Verizon DSL,1,0.384,DSL,CA,WEST,30,-8,-7
27271,Comcast,15,2,CABLE,CO,WEST,30,-7,-6
27272,Qwest,7,0.896,DSL,CO,WEST,30,-7,-6
27273,Qwest,20,0.896,DSL,CO,WEST,30,-7,-6
27274,Qwest,1.5,0.896,DSL,ID,WEST,29,-7,-6
27276,Frontier,7,0.768,DSL,ID,WEST,30,-8,-7
27277,Frontier,7,0.768,DSL,ID,WEST,30,-8,-7
27278,Charter,100,5,CABLE,SC,SOUTH,30,-5,-4
27279,TimeWarner,10,1,CABLE,CA,WEST,22,-8,-7
27280,Verizon,35,35,FIBER,CA,WEST,30,-8,-7
27281,Verizon,50,25,FIBER,CA,WEST,30,-8,-7
27282,Verizon,75,35,FIBER,CA,WEST,30,-8,-7
27284,AT&T,6,0.768,DSL,CA,WEST,30,-8,-7
27286,Verizon,25,25,FIBER,CA,WEST,30,-8,-7
27287,Comcast,25,4,CABLE,CA,WEST,30,-8,-7
27296,Insight,20,1.5,CABLE,KY,SOUTH,30,-5,-4
27297,Insight,50,5,CABLE,KY,SOUTH,30,-5,-4
27300,Windstream,1.5,0.384,DSL,KY,SOUTH,30,-5,-4
27301,Insight,10,1,CABLE,KY,SOUTH,21,-5,-4
27303,Frontier,3,0.768,DSL,OH,MIDWEST,30,-5,-4
27304,AT&T,12,1.5,DSL,OH,MIDWEST,30,-5,-4
27305,Windstream,3,0.768,DSL,OH,MIDWEST,30,-5,-4
27306,Frontier,3,0.384,DSL,OH,MIDWEST,30,-5,-4
27307,AT&T,18,3,DSL,OH,MIDWEST,30,-5,-4
27309,Comcast,15,2,CABLE,OH,MIDWEST,27,-5,-4
27315,Mediacom,50,5,CABLE,IA,MIDWEST,30,-6,-5
27316,Mediacom,50,5,CABLE,IA,MIDWEST,30,-6,-5
27317,Mediacom,15,1,CABLE,IA,MIDWEST,30,-6,-5
27318,Mediacom,15,1,CABLE,IA,MIDWEST,30,-6,-5
27320,Mediacom,50,5,CABLE,IA,MIDWEST,30,-6,-5
27322,Mediacom,12,1,CABLE,IA,MIDWEST,30,-6,-5
27323,Mediacom,12,1,CABLE,IA,MIDWEST,21,-6,-5
27324,Mediacom,50,5,CABLE,IA,MIDWEST,30,-6,-5
27326,Mediacom,20,2,CABLE,IA,MIDWEST,30,-6,-5
27327,Mediacom,50,5,CABLE,IA,MIDWEST,30,-6,-5
27328,Mediacom,50,5,CABLE,IA,MIDWEST,30,-6,-5
27329,Mediacom,50,5,CABLE,IA,MIDWEST,30,-6,-5
27331,Mediacom,50,5,CABLE,IA,MIDWEST,30,-6,-5
27332,Mediacom,50,5,CABLE,IA,MIDWEST,30,-6,-5
27335,Mediacom,20,2,CABLE,UNKNOWN,UNKNOWN,30,-6,-5
27336,Mediacom,50,5,CABLE,IA,MIDWEST,30,-6,-5
27337,Mediacom,20,2,CABLE,IA,MIDWEST,30,-6,-5
27338,Mediacom,15,1,CABLE,IA,MIDWEST,26,-6,-5
27339,Mediacom,12,1,CABLE,IA,MIDWEST,30,-6,-5
27340,Mediacom,20,2,CABLE,IA,MIDWEST,30,-6,-5
27342,Mediacom,12,1,CABLE,IA,MIDWEST,29,-6,-5
27344,Mediacom,50,5,CABLE,IA,MIDWEST,30,-6,-5
27345,Mediacom,12,1,CABLE,IA,MIDWEST,30,-6,-5
27346,Mediacom,12,1,CABLE,IA,MIDWEST,27,-6,-5
27347,Mediacom,12,1,CABLE,IA,MIDWEST,28,-6,-5
27348,Mediacom,12,1,CABLE,IA,MIDWEST,26,-6,-5
27349,TimeWarner,30,5,CABLE,WI,MIDWEST,12,-6,-5
27350,AT&T,12,1.5,DSL,WI,MIDWEST,26,-6,-5
27352,Frontier,3,0.768,DSL,WI,MIDWEST,30,-6,-5
27355,Frontier,3,0.384,DSL,IL,MIDWEST,27,-6,-5
27356,Comcast,15,2,CABLE,IL,MIDWEST,30,-6,-5
27357,AT&T,12,1.5,DSL,IL,MIDWEST,23,-6,-5
27358,Mediacom,15,1,CABLE,IL,MIDWEST,30,-6,-5
27359,Frontier,1,0.384,DSL,IL,MIDWEST,29,-6,-5
27361,Verizon,35,35,FIBER,TX,SOUTH,30,-6,-5
27362,Verizon,35,35,FIBER,TX,SOUTH,30,-6,-5
27363,Verizon,35,35,FIBER,TX,SOUTH,30,-6,-5
27364,Verizon,25,25,FIBER,TX,SOUTH,30,-6,-5
27365,Verizon,35,35,FIBER,TX,SOUTH,30,-6,-5
27367,Verizon,25,25,FIBER,TX,SOUTH,30,-6,-5
27370,Verizon,35,35,FIBER,TX,SOUTH,30,-6,-5
27375,Insight,10,1,CABLE,KY,SOUTH,30,-5,-4
27377,Insight,10,1,CABLE,KY,SOUTH,30,-5,-4
27378,TimeWarner,15,1,CABLE,KY,SOUTH,30,-5,-4
27379,AT&T,12,1,DSL,KY,SOUTH,30,-5,-4
27380,Insight,20,1.5,CABLE,KY,SOUTH,30,-5,-4
27381,Insight,10,1,CABLE,KY,SOUTH,30,-6,-5
27384,TimeWarner,10,1,CABLE,OH,MIDWEST,30,-5,-4
27385,TimeWarner,15,1,CABLE,OH,MIDWEST,30,-5,-4
27387,Frontier,1,0.384,DSL,OH,MIDWEST,26,-5,-4
27389,Frontier,3,0.384,DSL,OH,MIDWEST,30,-5,-4
27390,Frontier,7,0.768,DSL,OH,MIDWEST,30,-5,-4
27391,Windstream,3,0.768,DSL,OH,MIDWEST,30,-5,-4
27392,Windstream,12,0.768,DSL,OH,MIDWEST,30,-5,-4
27393,Frontier,3,0.768,DSL,OH,MIDWEST,13,-5,-4
27397,Frontier,0.768,0.384,DSL,OH,MIDWEST,27,-5,-4
27398,Frontier,3,0.768,DSL,OH,MIDWEST,30,-5,-4
27400,Frontier,3,0.384,DSL,OH,MIDWEST,30,-5,-4
27402,Frontier,3,0.768,DSL,OH,MIDWEST,30,-5,-4
27403,Frontier,1.5,0.384,DSL,OH,MIDWEST,30,-5,-4
27404,TimeWarner,15,1,CABLE,OH,MIDWEST,30,-5,-4
27405,Frontier,3,0.384,DSL,OH,MIDWEST,30,-5,-4
27406,Frontier,0.768,0.128,DSL,OH,MIDWEST,25,-5,-4
27407,Frontier,1,0.384,DSL,OH,MIDWEST,29,-5,-4
27408,Frontier,15,2,DSL,OH,MIDWEST,14,-5,-4
27409,TimeWarner,10,1,CABLE,OH,MIDWEST,30,-5,-4
27411,Frontier,3,0.768,DSL,OH,MIDWEST,26,-5,-4
27412,Frontier,0.768,0.384,DSL,OH,MIDWEST,11,-5,-4
27414,Frontier,3,0.384,DSL,OH,MIDWEST,30,-5,-4
27416,Frontier,3,0.384,DSL,OH,MIDWEST,24,-5,-4
27417,Frontier,3,0.384,DSL,OH,MIDWEST,24,-5,-4
27418,Frontier,3,0.384,DSL,OH,MIDWEST,29,-5,-4
27420,Frontier,3,0.384,DSL,OH,MIDWEST,23,-5,-4
27421,Frontier,3,0.384,DSL,OH,MIDWEST,30,-5,-4
27422,Frontier,1,0.384,DSL,OH,MIDWEST,26,-5,-4
27423,Frontier,7,0.768,DSL,OH,MIDWEST,21,-5,-4
27426,AT&T,1.5,1,DSL,IN,MIDWEST,30,-5,-5
27429,Mediacom,12,1,CABLE,IN,MIDWEST,30,-5,-5
27431,Insight,10,1,CABLE,IN,MIDWEST,27,-6,-5
27432,Frontier,7,0.768,DSL,IN,MIDWEST,1,-5,-5
27433,Frontier,5,0.768,DSL,IN,MIDWEST,30,-5,-5
27434,Frontier,7,0.768,DSL,MI,MIDWEST,4,-5,-4
27437,Mediacom,12,1,CABLE,IA,MIDWEST,26,-6,-5
27438,Mediacom,50,5,CABLE,IA,MIDWEST,30,-6,-5
27439,Mediacom,12,1,CABLE,IA,MIDWEST,28,-6,-5
27440,Mediacom,12,1,CABLE,IA,MIDWEST,30,-6,-5
27442,Windstream,6,0.768,DSL,IA,MIDWEST,30,-6,-5
27443,Mediacom,30,2,CABLE,IA,MIDWEST,27,-6,-5
27444,Mediacom,15,1,CABLE,IA,MIDWEST,30,-6,-5
27445,Windstream,3,0.768,DSL,IA,MIDWEST,30,-6,-5
27447,Mediacom,12,1,CABLE,IA,MIDWEST,30,-6,-5
27448,Mediacom,3,0.256,CABLE,IA,MIDWEST,30,-6,-5
27449,Mediacom,3,0.256,CABLE,IA,MIDWEST,30,-6,-5
27452,Mediacom,12,1,CABLE,IA,MIDWEST,30,-6,-5
27456,Qwest,12,0.896,DSL,IA,MIDWEST,30,-6,-5
27460,Mediacom,12,1,CABLE,IA,MIDWEST,27,-6,-5
27462,Mediacom,20,2,CABLE,IA,MIDWEST,30,-6,-5
27463,Mediacom,12,1,CABLE,IA,MIDWEST,30,-6,-5
27466,Frontier,3,0.384,DSL,IA,MIDWEST,30,-6,-5
27467,Mediacom,12,1,CABLE,IA,MIDWEST,28,-6,-5
27471,Mediacom,15,1,CABLE,IA,MIDWEST,30,-6,-5
27472,Mediacom,3,0.256,CABLE,IA,MIDWEST,30,-6,-5
27473,Mediacom,12,1,CABLE,IA,MIDWEST,30,-6,-5
27474,Mediacom,12,1,CABLE,IA,MIDWEST,28,-6,-5
27475,Mediacom,12,1,CABLE,IA,MIDWEST,30,-6,-5
27476,Mediacom,12,1,CABLE,IA,MIDWEST,30,-6,-5
27477,Mediacom,12,1,CABLE,IA,MIDWEST,13,-6,-5
27480,Mediacom,12,1,CABLE,IA,MIDWEST,24,-6,-5
27481,Mediacom,12,1,CABLE,IA,MIDWEST,30,-6,-5
27483,Mediacom,15,1,CABLE,IA,MIDWEST,30,-6,-5
27485,Mediacom,12,1,CABLE,IA,MIDWEST,30,-6,-5
27486,Mediacom,12,1,CABLE,IA,MIDWEST,23,-6,-5
27488,Mediacom,15,1,CABLE,IA,MIDWEST,30,-6,-5
27489,Mediacom,15,1,CABLE,IA,MIDWEST,30,-6,-5
27490,Mediacom,12,1,CABLE,IA,MIDWEST,30,-6,-5
27492,Mediacom,3,0.256,CABLE,IA,MIDWEST,30,-6,-5
27493,Mediacom,12,1,CABLE,IA,MIDWEST,30,-6,-5
27494,Mediacom,15,1,CABLE,IA,MIDWEST,30,-6,-5
27495,Mediacom,12,1,CABLE,IA,MIDWEST,27,-6,-5
27496,Mediacom,15,1,CABLE,IA,MIDWEST,30,-6,-5
27498,Mediacom,12,1,CABLE,IA,MIDWEST,26,-6,-5
27500,Mediacom,12,1,CABLE,IA,MIDWEST,30,-6,-5
27501,Windstream,12,0.768,DSL,IA,MIDWEST,10,-6,-5
27503,Mediacom,20,2,CABLE,IA,MIDWEST,30,-6,-5
27504,Mediacom,12,1,CABLE,IA,MIDWEST,27,-6,-5
27505,Mediacom,12,1,CABLE,IA,MIDWEST,30,-6,-5
27506,Mediacom,15,1,CABLE,IA,MIDWEST,29,-6,-5
27507,Mediacom,12,1,CABLE,IA,MIDWEST,28,-6,-5
27509,Mediacom,15,1,CABLE,IA,MIDWEST,30,-6,-5
27510,Mediacom,15,1,CABLE,IA,MIDWEST,19,-6,-5
27511,Mediacom,12,1,CABLE,IA,MIDWEST,28,-6,-5
27515,Mediacom,12,1,CABLE,IA,MIDWEST,30,-6,-5
27516,Mediacom,12,1,CABLE,IA,MIDWEST,30,-6,-5
27518,Mediacom,12,1,CABLE,IA,MIDWEST,26,-6,-5
27519,Mediacom,12,1,CABLE,IA,MIDWEST,26,-6,-5
27520,Mediacom,15,1,CABLE,IA,MIDWEST,30,-6,-5
27521,Mediacom,12,1,CABLE,IA,MIDWEST,29,-6,-5
27522,Mediacom,12,1,CABLE,IA,MIDWEST,27,-6,-5
27524,Mediacom,15,1,CABLE,IA,MIDWEST,30,-6,-5
27525,Mediacom,15,1,CABLE,IA,MIDWEST,27,-6,-5
27526,Mediacom,12,1,CABLE,UNKNOWN,UNKNOWN,24,-6,-5
27527,Mediacom,15,1,CABLE,IA,MIDWEST,30,-6,-5
27528,Mediacom,15,1,CABLE,IA,MIDWEST,30,-6,-5
27529,Mediacom,12,1,CABLE,IA,MIDWEST,28,-6,-5
27531,Mediacom,12,1,CABLE,IA,MIDWEST,30,-6,-5
27533,Mediacom,12,1,CABLE,IA,MIDWEST,30,-6,-5
27535,Mediacom,12,1,CABLE,IA,MIDWEST,27,-6,-5
27536,Frontier,3,0.384,DSL,WI,MIDWEST,27,-6,-5
27537,CenturyLink,1.5,0.256,DSL,WI,MIDWEST,30,-6,-5
27538,Frontier,3,0.768,DSL,WI,MIDWEST,20,-6,-5
27541,Frontier,3,0.384,DSL,WI,MIDWEST,30,-6,-5
27542,Frontier,7,0.768,DSL,WI,MIDWEST,30,-6,-5
27544,Charter,30,4,CABLE,WI,MIDWEST,30,-6,-5
27545,Frontier,3,0.384,DSL,WI,MIDWEST,27,-6,-5
27546,Frontier,3,0.384,DSL,WI,MIDWEST,30,-6,-5
27548,Frontier,3,0.384,DSL,WI,MIDWEST,30,-6,-5
27549,Frontier,3,0.384,DSL,WI,MIDWEST,30,-6,-5
27550,CenturyLink,10,0.768,DSL,WI,MIDWEST,30,-6,-5
27551,Frontier,1,0.384,DSL,WI,MIDWEST,29,-6,-5
27553,Frontier,3,0.384,DSL,WI,MIDWEST,30,-6,-5
27554,Frontier,3,0.384,DSL,WI,MIDWEST,30,-6,-5
27555,Frontier,3,0.384,DSL,WI,MIDWEST,30,-6,-5
27556,Frontier,0.768,0.384,DSL,WI,MIDWEST,29,-6,-5
27559,Frontier,3,0.384,DSL,MN,MIDWEST,30,-6,-5
27561,Frontier,9,0.768,DSL,MN,MIDWEST,30,-6,-5
27562,Frontier,9,0.768,DSL,MN,MIDWEST,30,-6,-5
27563,Windstream,6,0.768,DSL,MN,MIDWEST,8,-6,-5
27564,Frontier,7,0.768,DSL,MN,MIDWEST,21,-6,-5
27565,Mediacom,15,1,CABLE,MN,MIDWEST,30,-6,-5
27567,Frontier,7,0.384,DSL,MN,MIDWEST,30,-6,-5
27568,Frontier,3,0.384,DSL,MN,MIDWEST,30,-6,-5
27569,Qwest,12,0.896,DSL,MN,MIDWEST,30,-6,-5
27575,AT&T,6,1,DSL,IL,MIDWEST,30,-6,-5
27576,AT&T,12,1.5,DSL,IL,MIDWEST,30,-6,-5
27577,AT&T,12,1.5,DSL,IL,MIDWEST,30,-6,-5
27579,AT&T,3,0.512,DSL,IL,MIDWEST,30,-6,-5
27580,AT&T,6,1,DSL,IL,MIDWEST,30,-6,-5
27583,AT&T,6,0.768,DSL,IL,MIDWEST,28,-6,-5
27585,Frontier,3,0.384,DSL,IL,MIDWEST,30,-6,-5
27586,Mediacom,12,1,CABLE,IL,MIDWEST,23,-6,-5
27589,Frontier,3,0.384,DSL,IL,MIDWEST,30,-6,-5
27591,Frontier,1.5,0.384,DSL,IL,MIDWEST,28,-6,-5
27592,Frontier,3,0.384,DSL,IL,MIDWEST,29,-6,-5
27593,Frontier,3,0.384,DSL,IL,MIDWEST,30,-6,-5
27594,Frontier,3,0.384,DSL,IL,MIDWEST,4,-6,-5
27598,Mediacom,12,1,CABLE,IL,MIDWEST,30,-6,-5
27600,Frontier,1.5,0.384,DSL,IL,MIDWEST,30,-6,-5
27603,Frontier,7,0.768,DSL,IL,MIDWEST,8,-6,-5
27604,Frontier,3,0.384,DSL,IL,MIDWEST,30,-6,-5
27605,Frontier,1.5,0.384,DSL,IL,MIDWEST,30,-6,-5
27606,Frontier,1,0.384,DSL,IL,MIDWEST,22,-6,-5
27608,Frontier,3,0.384,DSL,IL,MIDWEST,17,-6,-5
27609,Frontier,3,0.384,DSL,IL,MIDWEST,30,-6,-5
27610,Frontier,1.5,0.384,DSL,IL,MIDWEST,30,-6,-5
27615,Frontier,3,0.384,DSL,IL,MIDWEST,29,-6,-5
27616,Frontier,3,0.384,DSL,IL,MIDWEST,17,-6,-5
27617,Frontier,3,0.384,DSL,IL,MIDWEST,30,-6,-5
27620,Frontier,1,0.384,DSL,IL,MIDWEST,29,-6,-5
27622,Windstream,3,0.768,DSL,MO,MIDWEST,30,-6,-5
27624,Windstream,3,0.768,DSL,MO,MIDWEST,30,-6,-5
27630,Verizon,35,35,FIBER,TX,SOUTH,29,-6,-5
27631,Verizon,35,35,FIBER,TX,SOUTH,30,-6,-5
27633,AT&T,18,1.5,DSL,TX,SOUTH,30,-6,-5
27636,Verizon,15,5,FIBER,TX,SOUTH,30,-6,-5
27639,Windstream,1.5,0.384,DSL,TX,SOUTH,29,-6,-5
27640,Windstream,3,0.768,DSL,TX,SOUTH,30,-6,-5
27641,Charter,15,3,CABLE,TX,SOUTH,30,-6,-5
27644,Comcast,15,2,CABLE,TX,SOUTH,30,-6,-5
27646,AT&T,12,1.5,DSL,TX,SOUTH,30,-6,-5
27647,AT&T,6,0.768,DSL,TX,SOUTH,30,-6,-5
27648,AT&T,1.5,0.512,DSL,TX,SOUTH,18,-6,-5
