Unit ID,ISP,Technology,State,Census,timezone_offset,timezone_offset_dst,Download,Download - Lower Bound,Download - Upper Bound,Upload,WB Model,Whitebox can support download speed,Whitebox can support upload speed
1006440,AT&T,IPBB,CA,West,-8 hr,-7 hr,6,,,0.768,SK Whitebox 8.0,Yes,Yes
790,AT&T,IPBB,CA,West,-8 hr,-7 hr,6,,,0.768,WNR3500L,Yes,Yes
7001,CenturyLink,DSL,CO,West,-7 hr,-6 hr,10,,,10,WNR3500L,Yes,Yes
805202,AT&T,IPBB,CA,West,-8 hr,-7 hr,6,,,0.512,WR741NDv4,Yes,Yes
999615,AT&T,IPBB,GA,South,-5 hr,-4 hr,6,,,0.768,SK Whitebox 8.0,Yes,Yes
658448,Hawaiian Telcom,DSL,HI,West,-10 hr,-10 hr,7,,,1,WDR3600,Yes,Yes
216054,AT&T,IPBB,KS,Midwest,-6 hr,-5 hr,6,,,0.768,WR741NDv4,Yes,Yes
995137,Hawaiian Telcom,DSL,HI,West,-10 hr,-10 hr,7,,,1,SK Whitebox 8.0,Yes,Yes
805156,AT&T,IPBB,TX,South,-6 hr,-5 hr,6,,,1,WDR3600,Yes,Yes
942068,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,AC1750v2,Yes,Yes
948526,AT&T,IPBB,SC,South,-5 hr,-4 hr,6,,,1,AC1750v2,Yes,Yes
925818,AT&T,IPBB,CA,West,-8 hr,-7 hr,6,,,1,AC1750v2,Yes,Yes
805240,AT&T,IPBB,TX,South,-6 hr,-5 hr,6,,,0.768,WR741NDv4,Yes,Yes
999085,AT&T,IPBB,GA,South,-5 hr,-4 hr,6,,,0.768,SK Whitebox 8.0,Yes,Yes
1006182,AT&T,IPBB,OH,Midwest,-5 hr,-4 hr,6,,,0.768,SK Whitebox 8.0,Yes,Yes
13226,CenturyLink,DSL,WI,Midwest,-6 hr,-5 hr,10,,,0.768,WNR3500L,Yes,Yes
1009526,Cincinnati Bell ,DSL,KY,South,-5 hr,-4 hr,10,,,1,SK Whitebox 8.0,Yes,Yes
999561,AT&T,IPBB,MI,Midwest,-5 hr,-4 hr,6,,,0.768,SK Whitebox 8.0,Yes,Yes
658452,Hawaiian Telcom,DSL,HI,West,-10 hr,-10 hr,7,,,1,WDR3600,Yes,Yes
949160,CenturyLink,DSL,WA,West,-8 hr,-7 hr,7,,,0.896,AC1750v2,Yes,Yes
7226,AT&T,IPBB,IL,Midwest,-6 hr,-5 hr,6,,,0.768,WNR3500L,Yes,Yes
805878,AT&T,IPBB,CA,West,-8 hr,-7 hr,6,,,0.768,WDR3600,Yes,Yes
8243,AT&T,IPBB,OK,South,-6 hr,-5 hr,6,,,0.768,WNR3500L,Yes,Yes
811956,AT&T,IPBB,MO,Midwest,-6 hr,-5 hr,6,,,1,WR741NDv4,Yes,Yes
656780,CenturyLink,DSL,FL,South,-5 hr,-4 hr,8,,,0.768,WDR3600,Yes,Yes
797466,AT&T,IPBB,CA,West,-8 hr,-7 hr,6,,,0.768,WDR3600,Yes,Yes
31967,Wildblue/ViaSat,Satellite,CO,West,-7 hr,-6 hr,12,,,3,WR741NDv4,Yes,Yes
999105,AT&T,IPBB,MI,Midwest,-5 hr,-4 hr,6,,,0.768,SK Whitebox 8.0,Yes,Yes
209694,CenturyLink,DSL,MO,Midwest,-6 hr,-5 hr,8,,,0.768,WR741NDv4,Yes,Yes
805912,AT&T,IPBB,FL,South,-5 hr,-4 hr,6,,,1,WR741NDv4,Yes,Yes
797564,CenturyLink,DSL,NM,West,-7 hr,-6 hr,3,,,0.64,WR741NDv4,Yes,Yes
32415,Wildblue/ViaSat,Satellite,WI,Midwest,-6 hr,-5 hr,12,,,3,WR741NDv4,Yes,Yes
999159,Hawaiian Telcom,DSL,HI,West,-10 hr,-10 hr,7,,,1,SK Whitebox 8.0,Yes,Yes
806278,AT&T,IPBB,MO,Midwest,-6 hr,-5 hr,6,,,0.768,WR741NDv4,Yes,Yes
925872,CenturyLink,DSL,MN,Midwest,-6 hr,-5 hr,7,,,0.896,AC1750v2,Yes,Yes
999373,Hawaiian Telcom,DSL,HI,West,-10 hr,-10 hr,7,,,1,SK Whitebox 8.0,Yes,Yes
805570,AT&T,IPBB,WI,Midwest,-6 hr,-5 hr,6,,,1,WR741NDv4,Yes,Yes
805288,AT&T,IPBB,KY,South,-5 hr,-4 hr,6,,,1,WR741NDv4,Yes,Yes
1006652,CenturyLink,DSL,MT,West,-7 hr,-6 hr,7,,,0.896,SK Whitebox 8.0,Yes,Yes
805518,AT&T,IPBB,CA,West,-8 hr,-7 hr,6,,,1,WR741NDv4,Yes,Yes
943334,CenturyLink,DSL,FL,South,-5 hr,-4 hr,10,,,0.768,AC1750v2,Yes,Yes
32387,Wildblue/ViaSat,Satellite,TX,South,-6 hr,-5 hr,12,,,3,WR741ND,Yes,Yes
32403,Wildblue/ViaSat,Satellite,MO,Midwest,-6 hr,-5 hr,12,,,3,WR741ND,Yes,Yes
999081,AT&T,IPBB,SC,South,-5 hr,-4 hr,6,,,0.768,SK Whitebox 8.0,Yes,Yes
805490,AT&T,IPBB,OH,Midwest,-5 hr,-4 hr,6,,,1,WR741NDv4,Yes,Yes
801262,CenturyLink,DSL,MN,Midwest,-6 hr,-5 hr,7,,,0.896,WR741NDv4,Yes,Yes
29685,CenturyLink,DSL,NM,West,-7 hr,-6 hr,12,,,0.896,WR1043ND,Yes,Yes
10911,AT&T,IPBB,CA,West,-8 hr,-7 hr,6,,,0.768,WNR3500L,Yes,Yes
999617,AT&T,IPBB,AL,South,-6 hr,-5 hr,6,,,0.768,SK Whitebox 8.0,Yes,Yes
815001,AT&T,IPBB,MI,Midwest,-5 hr,-4 hr,6,,,1,WR741NDv4,Yes,Yes
805788,AT&T,IPBB,CA,West,-8 hr,-7 hr,6,,,1,WR741NDv4,Yes,Yes
806168,AT&T,IPBB,TX,South,-6 hr,-5 hr,6,,,1,WR741NDv4,Yes,Yes
799322,CenturyLink,DSL,OR,West,-8 hr,-7 hr,7,,,0.896,WDR3600,Yes,Yes
799430,CenturyLink,DSL,MN,Midwest,-6 hr,-5 hr,7,,,0.896,WR741NDv4,Yes,Yes
32408,Wildblue/ViaSat,Satellite,WV,South,-5 hr,-4 hr,12,,,3,WR741ND,Yes,Yes
1009476,Cincinnati Bell ,DSL,KY,South,-5 hr,-4 hr,10,,,1,SK Whitebox 8.0,Yes,Yes
625876,AT&T,IPBB,MI,Midwest,-5 hr,-4 hr,6,,,2,WDR3600,Yes,Yes
11595,CenturyLink,DSL,ID,West,-7 hr,-6 hr,7,,,0.896,WNR3500L,Yes,Yes
215698,AT&T,IPBB,CA,West,-8 hr,-7 hr,6,,,1,WR741NDv4,Yes,Yes
6305,AT&T,IPBB,MO,Midwest,-6 hr,-5 hr,6,,,1,WNR3500L,Yes,Yes
8969,AT&T,IPBB,MO,Midwest,-6 hr,-5 hr,6,,,1,WNR3500L,Yes,Yes
805368,AT&T,IPBB,CA,West,-8 hr,-7 hr,6,,,1,WDR3600,Yes,Yes
806342,AT&T,IPBB,MI,Midwest,-5 hr,-4 hr,6,,,1,WR741NDv4,Yes,Yes
528,AT&T,IPBB,CA,West,-8 hr,-7 hr,6,,,1,WNR3500L,Yes,Yes
32419,Wildblue/ViaSat,Satellite,IN,Midwest,-5 hr,-4 hr,12,,,3,WR741NDv4,Yes,Yes
1006650,CenturyLink,DSL,CO,West,-7 hr,-6 hr,7,,,0.896,SK Whitebox 8.0,Yes,Yes
7179,AT&T,IPBB,TX,South,-7 hr,-6 hr,6,,,1,WNR3500L,Yes,Yes
805054,AT&T,IPBB,CA,West,-8 hr,-7 hr,6,,,0.768,WR741NDv4,Yes,Yes
999751,AT&T,IPBB,TX,South,-6 hr,-5 hr,6,,,0.768,SK Whitebox 8.0,Yes,Yes
5851,CenturyLink,DSL,AZ,West,-7 hr,-7 hr,7,,,0.896,WNR3500L,Yes,Yes
811982,AT&T,IPBB,TX,South,-6 hr,-5 hr,6,,,1,WR741NDv4,Yes,Yes
1007010,CenturyLink,DSL,CO,West,-7 hr,-6 hr,12,,,0.896,SK Whitebox 8.0,Yes,Yes
150222,CenturyLink,DSL,AZ,West,-7 hr,-7 hr,7,,,0.896,WR741NDv4,Yes,Yes
215720,AT&T,IPBB,TN,South,-6 hr,-5 hr,6,,,1,WR741NDv4,Yes,Yes
805950,AT&T,IPBB,IL,Midwest,-6 hr,-5 hr,6,,,1,WR741NDv4,Yes,Yes
999573,AT&T,IPBB,FL,South,-5 hr,-4 hr,6,,,0.768,SK Whitebox 8.0,Yes,Yes
563,AT&T,IPBB,CA,West,-8 hr,-7 hr,6,,,1,WNR3500L,Yes,Yes
806272,AT&T,IPBB,TN,South,-6 hr,-5 hr,6,,,1,WR741NDv4,Yes,Yes
11366,AT&T,IPBB,IL,Midwest,-6 hr,-5 hr,6,,,1,WNR3500L,Yes,Yes
13365,CenturyLink,DSL,WA,West,-8 hr,-7 hr,10,,,0.768,WNR3500L,Yes,Yes
1006640,CenturyLink,DSL,ID,West,-7 hr,-6 hr,7,,,0.896,SK Whitebox 8.0,Yes,Yes
948714,AT&T,IPBB,TX,South,-6 hr,-5 hr,6,,,1,SK Whitebox 8.0,Yes,Yes
27738,AT&T,IPBB,IL,Midwest,-6 hr,-5 hr,24,,,3,WR741ND,Yes,Yes
805058,AT&T,IPBB,IN,Midwest,-5 hr,-4 hr,6,,,1,WR741NDv4,Yes,Yes
7360,AT&T,IPBB,IL,Midwest,-6 hr,-5 hr,6,,,1,WNR3500L,Yes,Yes
797312,AT&T,IPBB,FL,South,-5 hr,-4 hr,6,,,1,WR741NDv4,Yes,Yes
5655,AT&T,IPBB,TX,South,-6 hr,-5 hr,6,,,1,WNR3500L,Yes,Yes
9206,AT&T,IPBB,IN,Midwest,-6 hr,-5 hr,6,,,1,WNR3500L,Yes,Yes
941806,CenturyLink,DSL,MO,Midwest,-6 hr,-5 hr,8,,,0.768,AC1750v2,Yes,Yes
757,AT&T,IPBB,IL,Midwest,-6 hr,-5 hr,6,,,1,WNR3500L,Yes,Yes
1006426,AT&T,IPBB,TX,South,-6 hr,-5 hr,6,,,0.512,SK Whitebox 8.0,Yes,Yes
1006438,AT&T,IPBB,TX,South,-6 hr,-5 hr,6,,,0.512,SK Whitebox 8.0,Yes,Yes
925898,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,AC1750v2,Yes,Yes
5623,CenturyLink,DSL,AZ,West,-7 hr,-7 hr,7,,,0.896,WNR3500L,Yes,Yes
1006136,Cincinnati Bell ,DSL,KY,South,-5 hr,-4 hr,10,,,1,SK Whitebox 8.0,Yes,Yes
901814,CenturyLink,DSL,MN,Midwest,-6 hr,-5 hr,7,,,0.896,WR1043ND,Yes,Yes
806250,CenturyLink,DSL,CO,West,-7 hr,-6 hr,7,,,0.896,WR741NDv4,Yes,Yes
1006638,CenturyLink,DSL,WA,West,-8 hr,-7 hr,7,,,0.896,SK Whitebox 8.0,Yes,Yes
1001832,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,SK Whitebox 8.0,Yes,Yes
12581,CenturyLink,DSL,WA,West,-8 hr,-7 hr,10,,,0.768,WNR3500L,Yes,Yes
1006680,CenturyLink,DSL,AZ,West,-7 hr,-7 hr,7,,,0.896,SK Whitebox 8.0,Yes,Yes
32385,Wildblue/ViaSat,Satellite,AL,South,-6 hr,-5 hr,12,,,3,WR741ND,Yes,Yes
215716,CenturyLink,DSL,NC,South,-5 hr,-4 hr,8,,,0.768,WR741NDv4,Yes,Yes
1006672,CenturyLink,DSL,MT,West,-7 hr,-6 hr,7,,,0.896,SK Whitebox 8.0,Yes,Yes
5859,CenturyLink,DSL,CO,West,-7 hr,-6 hr,7,,,0.896,WNR3500L,Yes,Yes
6106,CenturyLink,DSL,AZ,West,-7 hr,-7 hr,7,,,0.896,WNR3500L,Yes,Yes
27027,CenturyLink,DSL,WA,West,-8 hr,-7 hr,8,,,0.768,WR741ND,Yes,Yes
1273,Wildblue/ViaSat,Satellite,OH,Midwest,-5 hr,-4 hr,12,,,3,WNR3500L,Yes,Yes
1001820,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,SK Whitebox 8.0,Yes,Yes
1000469,Cincinnati Bell ,DSL,KY,South,-5 hr,-4 hr,10,,,1,SK Whitebox 8.0,Yes,Yes
1010384,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,SK Whitebox 8.0,Yes,Yes
1006946,CenturyLink,DSL,MO,Midwest,-6 hr,-5 hr,10,,,0.768,SK Whitebox 8.0,Yes,Yes
13234,CenturyLink,DSL,NC,South,-5 hr,-4 hr,8,,,0.512,WNR3500L,Yes,Yes
925892,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,AC1750v2,Yes,Yes
997201,CenturyLink,DSL,TN,South,-5 hr,-4 hr,10,,,0.768,SK Whitebox 8.0,Yes,Yes
1001826,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,SK Whitebox 8.0,Yes,Yes
995121,Hawaiian Telcom,DSL,HI,West,-10 hr,-10 hr,11,,,1,SK Whitebox 8.0,Yes,Yes
1006660,CenturyLink,DSL,AL,South,-6 hr,-5 hr,10,,,0.768,SK Whitebox 8.0,Yes,Yes
1006644,CenturyLink,DSL,WA,West,-8 hr,-7 hr,7,,,5,SK Whitebox 8.0,Yes,Yes
1000129,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,SK Whitebox 8.0,Yes,Yes
942076,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,AC1750v2,Yes,Yes
1009474,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,SK Whitebox 8.0,Yes,Yes
1006324,CenturyLink,DSL,CO,West,-7 hr,-6 hr,12,,,0.896,SK Whitebox 8.0,Yes,Yes
940746,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,AC1750v2,Yes,Yes
1006690,CenturyLink,DSL,UT,West,-7 hr,-6 hr,12,,,0.896,SK Whitebox 8.0,Yes,Yes
1009254,CenturyLink,DSL,MT,West,-7 hr,-6 hr,12,,,0.896,SK Whitebox 8.0,Yes,Yes
1006692,CenturyLink,DSL,CO,West,-7 hr,-6 hr,10,,,0.768,SK Whitebox 8.0,Yes,Yes
1006196,Cincinnati Bell ,DSL,KY,South,-5 hr,-4 hr,10,,,1,SK Whitebox 8.0,Yes,Yes
1000125,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,SK Whitebox 8.0,Yes,Yes
997203,CenturyLink,DSL,MN,Midwest,-6 hr,-5 hr,7,,,5,SK Whitebox 8.0,Yes,Yes
939198,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,AC1750v2,Yes,Yes
1006628,CenturyLink,DSL,CO,West,-7 hr,-6 hr,7,,,0.896,SK Whitebox 8.0,Yes,Yes
890362,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,WR741NDv4,Yes,Yes
1001828,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,SK Whitebox 8.0,Yes,Yes
901668,CenturyLink,DSL,AZ,West,-7 hr,-7 hr,12,,,0.896,WR1043ND,Yes,Yes
941730,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,AC1750v2,Yes,Yes
657942,Wildblue/ViaSat,Satellite,CA,West,-8 hr,-7 hr,12,,,3,WR741NDv4,Yes,Yes
942112,CenturyLink,DSL,GA,South,-5 hr,-4 hr,10,,,2,AC1750v2,Yes,Yes
925946,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,AC1750v2,Yes,Yes
1000431,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,SK Whitebox 8.0,Yes,Yes
941710,Cincinnati Bell ,DSL,KY,South,-5 hr,-4 hr,10,,,1,AC1750v2,Yes,Yes
901622,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,WR1043ND,Yes,Yes
1001830,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,SK Whitebox 8.0,Yes,Yes
1009482,Cincinnati Bell ,DSL,KY,South,-5 hr,-4 hr,10,,,1,SK Whitebox 8.0,Yes,Yes
1009424,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,SK Whitebox 8.0,Yes,Yes
1009298,CenturyLink,DSL,MN,Midwest,-6 hr,-5 hr,7,,,0.896,SK Whitebox 8.0,Yes,Yes
1010452,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,SK Whitebox 8.0,Yes,Yes
1006922,CenturyLink,DSL,WA,West,-8 hr,-7 hr,7,,,0.896,SK Whitebox 8.0,Yes,Yes
12857,Wildblue/ViaSat,Satellite,OK,South,-6 hr,-5 hr,12,,,3,WNR3500L,Yes,Yes
1000439,Cincinnati Bell ,DSL,KY,South,-5 hr,-4 hr,10,,,1,SK Whitebox 8.0,Yes,Yes
941738,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,AC1750v2,Yes,Yes
214546,CenturyLink,DSL,MN,Midwest,-6 hr,-5 hr,12,,,0.896,WR741NDv4,Yes,Yes
999883,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,SK Whitebox 8.0,Yes,Yes
915644,CenturyLink,DSL,WA,West,-8 hr,-7 hr,7,,,0.896,WR1043ND,Yes,Yes
1000840,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,SK Whitebox 8.0,Yes,Yes
890370,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,WR741NDv4,Yes,Yes
13100,Verizon,Fiber,MD,South,-5 hr,-4 hr,50,,,50,WNR3500L,Yes,Yes
901666,CenturyLink,DSL,NJ,Northeast,-5 hr,-4 hr,10,,,0.768,WR1043ND,Yes,Yes
797694,CenturyLink,DSL,IN,Midwest,-5 hr,-4 hr,10,,,0.768,WDR3600,Yes,Yes
806298,AT&T,IPBB,TX,South,-6 hr,-5 hr,12,,,1.5,WR741NDv4,Yes,Yes
999833,Hawaiian Telcom,DSL,HI,West,-10 hr,-10 hr,11,,,1,SK Whitebox 8.0,Yes,Yes
32424,Wildblue/ViaSat,Satellite,MI,Midwest,-5 hr,-4 hr,12,,,3,WR741NDv4,Yes,Yes
1009988,CenturyLink,DSL,AL,South,-6 hr,-5 hr,10,,,0.768,SK Whitebox 8.0,Yes,Yes
683,CenturyLink,DSL,AL,South,-6 hr,-5 hr,10,,,0.768,WNR3500L,Yes,Yes
1006902,CenturyLink,DSL,FL,South,-5 hr,-4 hr,10,,,0.768,SK Whitebox 8.0,Yes,Yes
948120,Hughes,Satellite,OR,West,-8 hr,-7 hr,10,,,1,AC1750v2,Yes,Yes
1009512,CenturyLink,DSL,PA,Northeast,-5 hr,-4 hr,10,,,0.768,SK Whitebox 8.0,Yes,Yes
234230,CenturyLink,DSL,IN,Midwest,-5 hr,-4 hr,10,,,0.768,WR741NDv4,Yes,Yes
215228,Frontier ,DSL,NY,Northeast,-5 hr,-4 hr,10,,,1,WR741NDv4,Yes,Yes
599896,CenturyLink,DSL,NV,West,-8 hr,-7 hr,10,,,0.768,WR741NDv4,Yes,Yes
13579,CenturyLink,DSL,FL,South,-5 hr,-4 hr,10,,,0.768,WNR3500L,Yes,Yes
605,Wildblue/ViaSat,Satellite,TX,South,-6 hr,-5 hr,12,,,3,WNR3500L,Yes,Yes
1009380,CenturyLink,DSL,OR,West,-8 hr,-7 hr,10,,,0.768,SK Whitebox 8.0,Yes,Yes
1000762,Cincinnati Bell ,DSL,KY,South,-5 hr,-4 hr,10,,,1,SK Whitebox 8.0,Yes,Yes
1006370,CenturyLink,DSL,TX,South,-6 hr,-5 hr,10,,,0.768,SK Whitebox 8.0,Yes,Yes
599770,CenturyLink,DSL,NC,South,-5 hr,-4 hr,10,,,0.768,WR741NDv4,Yes,Yes
32567,Wildblue/ViaSat,Satellite,TX,South,-6 hr,-5 hr,12,,,3,WR741NDv4,Yes,Yes
994213,CenturyLink,DSL,VA,South,-5 hr,-4 hr,10,,,0.768,SK Whitebox 8.0,Yes,Yes
941960,Cincinnati Bell ,DSL,KY,South,-5 hr,-4 hr,10,,,1,AC1750v2,Yes,Yes
1009178,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
1009270,CenturyLink,DSL,NC,South,-5 hr,-4 hr,10,,,0.768,SK Whitebox 8.0,Yes,Yes
209622,CenturyLink,DSL,IN,Midwest,-6 hr,-5 hr,10,,,0.768,WR741NDv4,Yes,Yes
940672,Hughes,Satellite,IA,Midwest,-6 hr,-5 hr,5,,,1,AC1750v2,Yes,Yes
621662,CenturyLink,DSL,NC,South,-5 hr,-4 hr,10,,,0.768,WR741NDv4,Yes,Yes
10952,CenturyLink,DSL,MI,Midwest,-5 hr,-4 hr,10,,,0.768,WNR3500L,Yes,Yes
32418,Wildblue/ViaSat,Satellite,NH,Northeast,-5 hr,-4 hr,12,,,3,WR741NDv4,Yes,Yes
655380,Comcast,Cable,IL,Midwest,-6 hr,-5 hr,25,,,5,WR1043ND,Yes,Yes
941756,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,AC1750v2,Yes,Yes
213498,CenturyLink,DSL,MN,Midwest,-6 hr,-5 hr,10,,,0.768,WR741NDv4,Yes,Yes
942640,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,AC1750v2,Yes,Yes
599808,CenturyLink,DSL,FL,South,-5 hr,-4 hr,10,,,0.768,WR741NDv4,Yes,Yes
942822,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,AC1750v2,Yes,Yes
32413,Wildblue/ViaSat,Satellite,NY,Northeast,-5 hr,-4 hr,12,,,3,WR741ND,Yes,Yes
942530,CenturyLink,DSL,NC,South,-5 hr,-4 hr,10,,,0.768,AC1750v2,Yes,Yes
1009398,CenturyLink,DSL,WI,Midwest,-6 hr,-5 hr,10,,,0.768,SK Whitebox 8.0,Yes,Yes
1006274,CenturyLink,DSL,NM,West,-7 hr,-6 hr,12,,,0.896,SK Whitebox 8.0,Yes,Yes
658034,Hawaiian Telcom,DSL,HI,West,-10 hr,-10 hr,7,,,1,WDR3600,Yes,Yes
1006298,CenturyLink,DSL,CO,West,-7 hr,-6 hr,10,,,0.768,SK Whitebox 8.0,Yes,Yes
1000427,Cincinnati Bell ,DSL,KY,South,-5 hr,-4 hr,10,,,1,SK Whitebox 8.0,Yes,Yes
1000748,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,10,,,1,SK Whitebox 8.0,Yes,Yes
29605,CenturyLink,DSL,MN,Midwest,-6 hr,-5 hr,10,,,0.768,WR1043ND,Yes,Yes
1009120,AT&T,IPBB,CA,West,-8 hr,-7 hr,12,,,1,SK Whitebox 8.0,Yes,Yes
14666,CenturyLink,DSL,IA,Midwest,-6 hr,-5 hr,12,,,0.896,WNR3500L,Yes,Yes
890342,Cincinnati Bell ,DSL,KY,South,-5 hr,-4 hr,10,,,1,WR741NDv4,Yes,Yes
1009268,CenturyLink,DSL,MO,Midwest,-6 hr,-5 hr,10,,,0.768,SK Whitebox 8.0,Yes,Yes
782,CenturyLink,DSL,FL,South,-5 hr,-4 hr,10,,,0.768,WNR3500L,Yes,Yes
1006910,CenturyLink,DSL,NC,South,-5 hr,-4 hr,10,,,0.768,SK Whitebox 8.0,Yes,Yes
1009982,AT&T,IPBB,TX,South,-6 hr,-5 hr,12,,,1,SK Whitebox 8.0,Yes,Yes
1009244,CenturyLink,DSL,NC,South,-5 hr,-4 hr,10,,,0.768,SK Whitebox 8.0,Yes,Yes
1009302,CenturyLink,DSL,MS,South,-6 hr,-5 hr,10,,,0.768,SK Whitebox 8.0,Yes,Yes
32561,Wildblue/ViaSat,Satellite,NY,Northeast,-5 hr,-4 hr,12,,,3,WR741NDv4,Yes,Yes
28128,CenturyLink,DSL,TX,South,-6 hr,-5 hr,10,,,0.768,WR741ND,Yes,Yes
194622,CenturyLink,DSL,TX,South,-6 hr,-5 hr,10,,,0.768,WDR3600,Yes,Yes
215708,CenturyLink,DSL,ID,West,-7 hr,-6 hr,10,,,0.768,WR741NDv4,Yes,Yes
1006918,CenturyLink,DSL,IN,Midwest,-5 hr,-4 hr,10,,,0.768,SK Whitebox 8.0,Yes,Yes
32564,Wildblue/ViaSat,Satellite,WV,South,-5 hr,-4 hr,12,,,3,WR741NDv4,Yes,Yes
13339,CenturyLink,DSL,IL,Midwest,-6 hr,-5 hr,10,,,0.768,WNR3500L,Yes,Yes
8103,CenturyLink,DSL,MN,Midwest,-6 hr,-5 hr,10,,,0.768,WNR3500L,Yes,Yes
799112,CenturyLink,DSL,IN,Midwest,-5 hr,-4 hr,10,,,0.768,WDR3600,Yes,Yes
7948,CenturyLink,DSL,TX,South,-6 hr,-5 hr,10,,,0.768,WNR3500L,Yes,Yes
11316,CenturyLink,DSL,MO,Midwest,-6 hr,-5 hr,10,,,0.768,WNR3500L,Yes,Yes
32400,Wildblue/ViaSat,Satellite,OH,Midwest,-5 hr,-4 hr,12,,,3,WR741ND,Yes,Yes
1009276,CenturyLink,DSL,KS,Midwest,-6 hr,-5 hr,10,,,0.768,SK Whitebox 8.0,Yes,Yes
5299,CenturyLink,DSL,CO,West,-7 hr,-6 hr,12,,,5,WNR3500L,Yes,Yes
1006916,CenturyLink,DSL,IA,Midwest,-6 hr,-5 hr,12,,,0.896,SK Whitebox 8.0,Yes,Yes
13047,CenturyLink,DSL,FL,South,-5 hr,-4 hr,10,,,0.768,WNR3500L,Yes,Yes
1006656,CenturyLink,DSL,AL,South,-6 hr,-5 hr,10,,,0.768,SK Whitebox 8.0,Yes,Yes
658032,Hawaiian Telcom,DSL,HI,West,-10 hr,-10 hr,11,,,1,WDR3600,Yes,Yes
13335,CenturyLink,DSL,NC,South,-5 hr,-4 hr,10,,,0.768,WNR3500L,Yes,Yes
1009246,CenturyLink,DSL,WI,Midwest,-6 hr,-5 hr,10,,,0.768,SK Whitebox 8.0,Yes,Yes
13461,CenturyLink,DSL,TN,South,-5 hr,-4 hr,10,,,0.768,WNR3500L,Yes,Yes
999165,Hawaiian Telcom,DSL,HI,West,-10 hr,-10 hr,11,,,1,SK Whitebox 8.0,Yes,Yes
1009996,Hughes,Satellite,WI,Midwest,-6 hr,-5 hr,5,,,1,SK Whitebox 8.0,Yes,Yes
1006362,CenturyLink,DSL,NV,West,-8 hr,-7 hr,10,,,0.768,SK Whitebox 8.0,Yes,Yes
941604,Hughes,Satellite,IL,Midwest,-6 hr,-5 hr,5,,,1,AC1750v2,Yes,Yes
999145,Hawaiian Telcom,DSL,HI,West,-10 hr,-10 hr,11,,,1,SK Whitebox 8.0,Yes,Yes
12445,CenturyLink,DSL,MO,Midwest,-6 hr,-5 hr,10,,,0.768,WNR3500L,Yes,Yes
13341,CenturyLink,DSL,CO,West,-7 hr,-6 hr,10,,,0.768,WNR3500L,Yes,Yes
12915,CenturyLink,DSL,MN,Midwest,-6 hr,-5 hr,20,,,0.896,WNR3500L,Yes,Yes
32573,Wildblue/ViaSat,Satellite,CA,West,-8 hr,-7 hr,12,,,3,WR741NDv4,Yes,Yes
999519,Hawaiian Telcom,DSL,HI,West,-10 hr,-10 hr,11,,,1,SK Whitebox 8.0,Yes,Yes
