Unit ID,ISP,Download,Upload,Technology,STATE,REGION,VALIDATED BY,DAYS,timezone_offset,timezone_offset_dst
10320,Verizon DSL,1.5,0.384,DSL,NY,NORTHEAST,ISP,27,-5,-4
10323,Verizon DSL,1,0.384,DSL,FL,SOUTH,ISP,7,-5,-4
10325,CenturyLink,8,1,DSL,NJ,NORTHEAST,SK,30,-5,-4
10326,AT&T,6,0.768,DSL,NV,WEST,ISP,26,-8,-7
10329,TimeWarner,15,1,CABLE,TX,SOUTH,ISP,11,-6,-5
10330,Verizon DSL,1,0.384,DSL,DC,SOUTH,ISP,30,-5,-4
10335,TimeWarner,10,1,CABLE,SC,SOUTH,ISP,30,-5,-4
10336,TimeWarner,10,1,CABLE,OH,MIDWEST,SK / ISP,30,-5,-4
10337,Verizon DSL,1,0.384,DSL,CA,WEST,SK / ISP,17,-8,-7
10339,Verizon,25,25,FIBER,MD,SOUTH,ISP,30,-5,-4
10340,TimeWarner,15,1,CABLE,OH,MIDWEST,ISP,30,-5,-4
10341,TimeWarner,20,2,CABLE,NC,SOUTH,SK / ISP,30,-5,-4
10342,TimeWarner,10,1,CABLE,NY,NORTHEAST,ISP,30,-5,-4
10345,TimeWarner,10,1,CABLE,OH,MIDWEST,ISP,26,-5,-4
10346,Comcast,15,2,CABLE,PA,NORTHEAST,ISP,30,-5,-4
10347,Verizon,20,5,FIBER,PA,NORTHEAST,SK / ISP,30,-5,-4
10348,Verizon,20,5,FIBER,CA,WEST,ISP,30,-8,-7
10349,TimeWarner,50,5,CABLE,NC,SOUTH,SK / ISP,24,-5,-4
10350,Verizon,25,25,FIBER,VA,SOUTH,ISP,30,-5,-4
10351,Verizon,25,25,FIBER,FL,SOUTH,ISP,29,-5,-4
10355,TimeWarner,20,2,CABLE,NY,NORTHEAST,SK / ISP,30,-5,-4
10356,Comcast,15,2,CABLE,VA,SOUTH,ISP,22,-5,-4
10360,TimeWarner,50,5,CABLE,NC,SOUTH,SK / ISP,30,-5,-4
10361,TimeWarner,50,5,CABLE,OH,MIDWEST,SK / ISP,13,-5,-4
10363,TimeWarner,1,1,CABLE,NC,SOUTH,SK / ISP,30,-5,-4
10364,Verizon,15,5,FIBER,PA,NORTHEAST,ISP,3,-5,-4
10366,Verizon DSL,7,0.768,DSL,CA,WEST,ISP,30,-6,-5
10367,Verizon DSL,1,0.384,DSL,CA,WEST,ISP,30,-8,-7
10368,Verizon DSL,1,0.384,DSL,NY,NORTHEAST,SK,2,-5,-4
10369,Verizon DSL,1.5,0.384,DSL,CA,WEST,SK / ISP,29,-6,-5
10371,Verizon DSL,1.5,0.384,DSL,CA,WEST,ISP,26,-8,-7
10372,TimeWarner,10,1,CABLE,WY,WEST,ISP,29,-7,-6
10374,Frontier,7,0.768,DSL,NY,NORTHEAST,SK / ISP,8,-5,-4
10375,Verizon,25,25,FIBER,TX,SOUTH,ISP,30,-6,-5
10377,TimeWarner,15,1,CABLE,WI,MIDWEST,SK / ISP,30,-6,-5
10378,Verizon DSL,7,0.768,DSL,PA,NORTHEAST,ISP,30,-5,-4
10380,TimeWarner,15,2,CABLE,ME,NORTHEAST,ISP,30,-5,-5
10382,TimeWarner,20,2,CABLE,SC,SOUTH,SK / ISP,30,-5,-4
10384,TimeWarner,20,2,CABLE,NC,SOUTH,SK / ISP,30,-5,-4
10386,Miscellaneous,0,0,N/A,TX,SOUTH,ISP,30,-6,-5
10387,TimeWarner,0.768,0.128,CABLE,NY,NORTHEAST,SK / ISP,30,-5,-4
10389,Verizon DSL,1,0.384,DSL,MA,NORTHEAST,ISP,30,-5,-5
10390,Comcast,15,2,CABLE,MD,SOUTH,ISP,30,-5,-4
10391,TimeWarner,10,1,CABLE,OH,MIDWEST,ISP,30,-5,-4
10392,TimeWarner,15,1,CABLE,IN,MIDWEST,SK / ISP,30,-5,-5
10393,Comcast,12,2,CABLE,PA,NORTHEAST,ISP,30,-5,-4
10394,TimeWarner,10,1,CABLE,OH,MIDWEST,ISP,30,-5,-4
10396,TimeWarner,15,2,CABLE,NY,NORTHEAST,ISP,21,-5,-4
10397,Verizon,25,25,FIBER,CA,WEST,ISP,15,-8,-7
10398,TimeWarner,40,5,CABLE,SC,SOUTH,SK / ISP,29,-5,-4
10401,TimeWarner,10,1,CABLE,NC,SOUTH,ISP,30,-5,-4
10403,Charter,30,4,CABLE,WI,MIDWEST,ISP,30,-6,-5
10404,Verizon DSL,3,0.768,DSL,VA,SOUTH,SK / ISP,30,-5,-4
10405,Verizon,35,35,FIBER,TX,SOUTH,ISP,30,-6,-5
10409,Verizon DSL,1.5,0.384,DSL,MA,NORTHEAST,ISP,30,-5,-5
10410,Verizon,20,5,FIBER,NJ,NORTHEAST,ISP,30,-5,-5
10411,TimeWarner,15,2,CABLE,TX,SOUTH,ISP,30,-6,-5
10412,TimeWarner,15,1,CABLE,MO,MIDWEST,ISP,29,-6,-5
10415,TimeWarner,30,5,CABLE,WI,MIDWEST,SK / ISP,30,-6,-5
10416,Verizon DSL,3,0.768,DSL,TX,SOUTH,ISP,30,-6,-5
10417,TimeWarner,20,2,CABLE,NC,SOUTH,SK / ISP,30,-5,-4
10419,TimeWarner,20,2,CABLE,NY,NORTHEAST,SK / ISP,30,-5,-4
10420,CenturyLink,10,0.896,DSL,CA,WEST,SK,26,-8,-7
10421,TimeWarner,20,2,CABLE,NY,NORTHEAST,SK / ISP,30,-5,-4
10422,Verizon DSL,3,0.768,DSL,PA,NORTHEAST,ISP,19,-5,-4
10423,TimeWarner,0.768,0.128,CABLE,NC,SOUTH,SK / ISP,30,-5,-4
10424,Verizon DSL,3,0.768,DSL,PA,NORTHEAST,ISP,30,-5,-4
10426,TimeWarner,10,1,CABLE,OH,MIDWEST,ISP,30,-5,-4
10428,Verizon DSL,1,0.384,DSL,PA,NORTHEAST,ISP,18,-5,-4
10430,Verizon,15,5,FIBER,MD,SOUTH,ISP,30,-5,-4
10431,TimeWarner,25,5,CABLE,NC,SOUTH,SK,30,-5,-4
10432,TimeWarner,15,2,CABLE,CA,WEST,ISP,28,-8,-7
10433,TimeWarner,30,5,CABLE,WI,MIDWEST,SK / ISP,8,-6,-5
10434,Verizon,20,5,FIBER,PA,NORTHEAST,ISP,30,-5,-4
10436,Verizon DSL,10,1,DSL,NJ,NORTHEAST,ISP,30,-5,-5
10441,Verizon DSL,1,0.384,DSL,NY,NORTHEAST,ISP,30,-5,-4
10442,AT&T,1.5,0.384,DSL,OH,MIDWEST,ISP,30,-5,-4
10443,Verizon,25,25,FIBER,CA,WEST,ISP,30,-8,-7
10444,Verizon DSL,1,0.384,DSL,MA,NORTHEAST,ISP,30,-5,-4
10447,Verizon DSL,1,0.384,DSL,MA,NORTHEAST,SK / ISP,21,-5,-4
10448,TimeWarner,15,2,CABLE,CA,WEST,ISP,30,-8,-7
10450,TimeWarner,15,2,CABLE,CA,WEST,ISP,30,-8,-7
10454,Verizon DSL,1,0.384,DSL,MD,SOUTH,SK / ISP,16,-5,-4
10455,Verizon DSL,3,0.768,DSL,DE,SOUTH,ISP,30,-5,-4
10456,TimeWarner,20,2,CABLE,NC,SOUTH,SK,29,-5,-4
10458,Verizon DSL,1,0.384,DSL,NY,NORTHEAST,ISP,2,-5,-4
10462,Cox,15,2,CABLE,NV,WEST,ISP,30,-8,-7
10463,Verizon,20,5,FIBER,NJ,NORTHEAST,ISP,30,-5,-5
10464,TimeWarner,3,0.512,CABLE,NC,SOUTH,SK / ISP,30,-5,-4
10467,Verizon DSL,1,0.384,DSL,MD,SOUTH,SK / ISP,1,-5,-4
10468,TimeWarner,10,1,CABLE,NC,SOUTH,SK / ISP,30,-5,-4
10469,Qwest,12,5,DSL,CO,WEST,ISP,30,-7,-6
10470,Verizon,25,25,FIBER,MA,NORTHEAST,ISP,11,-5,-5
10474,Verizon DSL,1,0.384,DSL,CA,WEST,ISP,28,-8,-7
10475,Verizon DSL,3,0.768,DSL,PA,NORTHEAST,ISP,10,-5,-4
10477,AT&T,6,0.768,DSL,CA,WEST,ISP,24,-8,-7
10479,TimeWarner,15,1,CABLE,OH,MIDWEST,ISP,24,-5,-4
10482,TimeWarner,20,2,CABLE,NY,NORTHEAST,SK / ISP,30,-5,-4
10484,Verizon DSL,1.5,0.384,DSL,NY,NORTHEAST,ISP,22,-5,-4
10486,Verizon DSL,3,0.768,DSL,PA,NORTHEAST,SK / ISP,28,-5,-4
10488,Verizon DSL,0.768,0.128,DSL,PA,NORTHEAST,ISP,28,-5,-4
10489,TimeWarner,20,2,CABLE,MA,NORTHEAST,SK / ISP,30,-5,-5
10490,TimeWarner,10,1,CABLE,OH,MIDWEST,SK / ISP,30,-5,-4
10491,TimeWarner,10,1,CABLE,NY,NORTHEAST,ISP,30,-5,-4
10493,Comcast,6,1,CABLE,VA,SOUTH,ISP,30,-5,-4
10494,TimeWarner,10,1,CABLE,OH,MIDWEST,SK / ISP,30,-5,-4
10495,Verizon,35,35,FIBER,CA,WEST,ISP,30,-8,-7
10497,TimeWarner,10,1,CABLE,OH,MIDWEST,ISP,30,-5,-4
10498,Verizon,25,25,FIBER,CA,WEST,ISP,22,-8,-7
10499,TimeWarner,15,1,CABLE,OH,MIDWEST,ISP,30,-5,-4
10500,TimeWarner,50,5,CABLE,NY,NORTHEAST,SK / ISP,30,-5,-4
10501,TimeWarner,15,2,CABLE,NY,NORTHEAST,SK / ISP,30,-5,-4
10502,Comcast,15,2,CABLE,PA,NORTHEAST,ISP,29,-5,-4
10503,Verizon,25,25,FIBER,VA,SOUTH,ISP,30,-5,-4
10505,TimeWarner,15,1,CABLE,OH,MIDWEST,ISP,16,-5,-4
10506,Frontier,3,0.768,DSL,NY,NORTHEAST,SK,30,-5,-4
10507,Verizon,15,5,FIBER,VA,SOUTH,ISP,30,-5,-4
10510,Verizon,20,5,FIBER,VA,SOUTH,ISP,30,-5,-4
10511,TimeWarner,10,1,CABLE,OH,MIDWEST,ISP,30,-5,-4
10512,Verizon,15,5,FIBER,RI,NORTHEAST,ISP,30,-5,-5
10513,TimeWarner,10,1,CABLE,CA,WEST,ISP,30,-8,-7
10514,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
10516,TimeWarner,15,1,CABLE,OH,MIDWEST,ISP,30,-5,-4
10517,TimeWarner,20,2,CABLE,SC,SOUTH,SK / ISP,30,-5,-4
10519,Verizon DSL,3,0.768,DSL,CA,WEST,SK,30,-8,-7
10520,Clearwire,12,1,WIRELESS,TX,SOUTH,SK,23,-6,-5
10521,TimeWarner,50,5,CABLE,NC,SOUTH,SK / ISP,12,-5,-4
10522,TimeWarner,10,1,CABLE,AL,SOUTH,ISP,30,-6,-5
10523,Verizon,25,25,FIBER,VA,SOUTH,ISP,30,-5,-4
10525,Verizon,25,25,FIBER,MD,SOUTH,ISP,30,-5,-4
10528,Verizon,25,25,FIBER,TX,SOUTH,ISP,30,-6,-5
10529,TimeWarner,20,2,CABLE,SC,SOUTH,SK / ISP,30,-5,-4
10531,Verizon DSL,3,0.768,DSL,TX,SOUTH,ISP,30,-6,-5
10532,TimeWarner,10,1,CABLE,NY,NORTHEAST,ISP,30,-5,-4
10533,Cox,3,0.768,CABLE,VA,SOUTH,SK,8,-5,-4
10535,TimeWarner,20,2,CABLE,SC,SOUTH,SK / ISP,30,-5,-4
10537,Verizon DSL,1,0.384,DSL,MA,NORTHEAST,ISP,3,-5,-5
10541,Insight,10,1,CABLE,KY,SOUTH,ISP,30,-5,-4
10542,Verizon DSL,3,0.768,DSL,TX,SOUTH,SK / ISP,30,-6,-5
10543,Verizon DSL,1,0.384,DSL,NY,NORTHEAST,ISP,7,-5,-4
10545,TimeWarner,0.768,0.128,CABLE,NY,NORTHEAST,SK / ISP,30,-5,-4
10546,TimeWarner,15,1,CABLE,WI,MIDWEST,ISP,30,-6,-5
10550,TimeWarner,20,2,CABLE,NY,NORTHEAST,SK / ISP,30,-5,-4
10551,Verizon DSL,3,0.768,DSL,NJ,NORTHEAST,SK,28,-6,-5
10553,AT&T,1.5,0.384,DSL,CA,WEST,ISP,26,-8,-7
10554,Verizon,25,25,FIBER,NJ,NORTHEAST,ISP,30,-5,-4
10556,AT&T,6,0.768,DSL,MO,MIDWEST,ISP,30,-6,-5
10557,TimeWarner,10,1,CABLE,OH,MIDWEST,SK / ISP,30,-5,-4
10559,Verizon DSL,1,0.384,DSL,CA,WEST,ISP,27,-8,-7
10560,AT&T,12,1.5,DSL,TX,SOUTH,ISP,2,-6,-5
10561,TimeWarner,10,1,CABLE,NY,NORTHEAST,ISP,29,-5,-4
10562,TimeWarner,20,2,CABLE,NC,SOUTH,SK / ISP,24,-5,-4
10563,Verizon DSL,1,0.384,DSL,MA,NORTHEAST,ISP,23,-5,-5
10564,Wildblue/ViaSat,1.5,0.256,SATELLITE,VA,SOUTH,SK,30,-5,-4
10565,Verizon DSL,1,0.384,DSL,PA,NORTHEAST,ISP,30,-5,-4
10567,TimeWarner,10,1,CABLE,OH,MIDWEST,ISP,30,-5,-4
10568,TimeWarner,10,1,CABLE,OH,MIDWEST,SK,30,-5,-4
10569,Windstream,3,0.768,DSL,AL,SOUTH,ISP,22,-6,-5
10570,Verizon DSL,1,0.384,DSL,MA,NORTHEAST,ISP,17,-5,-5
10572,Verizon DSL,1,0.384,DSL,PA,NORTHEAST,ISP,1,-5,-4
10574,TimeWarner,10,1,CABLE,NY,NORTHEAST,SK / ISP,30,-5,-4
10576,TimeWarner,3,0.512,CABLE,OH,MIDWEST,SK,25,-5,-4
10577,Verizon,25,25,FIBER,TX,SOUTH,ISP,30,-6,-5
10578,TimeWarner,10,1,CABLE,OH,MIDWEST,SK / ISP,30,-5,-4
10580,Verizon DSL,3,0.768,DSL,CA,WEST,ISP,30,-8,-7
10581,Verizon,10,2,FIBER,MD,SOUTH,ISP,30,-5,-4
10583,TimeWarner,15,2,CABLE,TX,SOUTH,SK / ISP,30,-6,-5
10585,Verizon DSL,1.5,0.384,DSL,PA,NORTHEAST,ISP,30,-5,-4
10586,Verizon DSL,1,0.384,DSL,PA,NORTHEAST,ISP,18,-5,-4
10587,Verizon DSL,1,0.384,DSL,NY,NORTHEAST,SK / ISP,30,-5,-4
10588,Verizon,25,25,FIBER,MA,NORTHEAST,ISP,30,-5,-5
10589,Comcast,25,4,CABLE,UT,WEST,ISP,30,-7,-6
10590,TimeWarner,10,1,CABLE,OH,MIDWEST,SK / ISP,28,-5,-4
10591,TimeWarner,10,1,CABLE,NY,NORTHEAST,SK / ISP,30,-5,-4
10592,Verizon,20,5,FIBER,FL,SOUTH,SK / ISP,23,-5,-4
10593,Verizon DSL,7,0.768,DSL,CA,WEST,ISP,30,-8,-7
10600,Comcast,15,2,CABLE,MI,MIDWEST,ISP,30,-5,-4
10602,Charter,15,3,CABLE,GA,SOUTH,ISP,30,-5,-4
10604,Cox,12,2,CABLE,OK,SOUTH,ISP,30,-6,-5
10605,Charter,30,4,CABLE,GA,SOUTH,ISP,30,-5,-4
10609,Comcast,1.5,0.384,CABLE,MA,NORTHEAST,ISP,30,-5,-5
10610,AT&T,6,0.768,DSL,WI,MIDWEST,ISP,30,-6,-5
10612,Cox,15,2,CABLE,VA,SOUTH,ISP,30,-5,-4
10613,Charter,15,3,CABLE,WI,MIDWEST,ISP,30,-6,-5
10615,AT&T,6,1,DSL,GA,SOUTH,ISP,30,-5,-4
10616,AT&T,1.5,0.384,DSL,CT,NORTHEAST,ISP,2,-6,-5
10617,Verizon,25,25,FIBER,FL,SOUTH,SK / ISP,18,-5,-4
10619,Charter,30,4,CABLE,TN,SOUTH,ISP,30,-6,-5
10620,Charter,30,4,CABLE,MO,MIDWEST,ISP,30,-6,-5
10621,Charter,15,3,CABLE,MN,MIDWEST,ISP,30,-6,-5
10625,Charter,15,3,CABLE,SC,SOUTH,SK,30,-5,-4
10627,AT&T,6,0.768,DSL,CA,WEST,ISP,26,-8,-7
10628,TimeWarner,15,1,CABLE,ME,NORTHEAST,SK / ISP,17,-5,-4
10629,Charter,30,4,CABLE,TN,SOUTH,ISP,30,-6,-5
10630,Charter,15,3,CABLE,AL,SOUTH,ISP,30,-6,-5
10632,Charter,15,3,CABLE,MN,MIDWEST,ISP,30,-6,-5
10635,Qwest,3,0.64,DSL,MN,MIDWEST,ISP,9,-6,-5
10637,Cox,3,0.512,CABLE,AR,SOUTH,SK,30,-6,-5
10638,Charter,15,3,CABLE,MO,MIDWEST,ISP,14,-6,-5
10640,Charter,15,3,CABLE,LA,SOUTH,ISP,30,-6,-5
10641,Comcast,15,2,CABLE,FL,SOUTH,ISP,21,-5,-4
10642,Cablevision,15,2,CABLE,NJ,NORTHEAST,SK,29,-5,-4
10644,TimeWarner,10,1,CABLE,FL,SOUTH,SK / ISP,9,-5,-4
10646,Charter,25,3,CABLE,AL,SOUTH,ISP,30,-6,-5
10647,Charter,30,4,CABLE,OR,WEST,ISP,26,-8,-7
10648,Cablevision,15,2,CABLE,NJ,NORTHEAST,SK,30,-5,-4
10649,Miscellaneous,0,0,N/A,NH,NORTHEAST,ISP,30,-5,-4
10650,Charter,15,3,CABLE,IL,MIDWEST,ISP,25,-6,-5
10654,Charter,30,4,CABLE,CA,WEST,ISP,26,-8,-7
10656,AT&T,18,1.5,DSL,TX,SOUTH,ISP,30,-6,-5
10658,Qwest,1.5,0.896,DSL,WI,MIDWEST,SK,30,-6,-5
10659,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,29,-6,-5
10661,Charter,30,4,CABLE,GA,SOUTH,ISP,30,-5,-4
10662,Charter,30,4,CABLE,MI,MIDWEST,ISP,30,-5,-4
10663,Charter,30,4,CABLE,MI,MIDWEST,ISP,30,-5,-4
10664,Charter,30,4,CABLE,GA,SOUTH,ISP,29,-5,-4
10665,AT&T,1.5,0.384,DSL,OK,SOUTH,ISP,30,-6,-5
10666,Cox,18,5,CABLE,RI,NORTHEAST,ISP,30,-5,-5
10667,Charter,15,3,CABLE,NV,WEST,ISP,26,-8,-7
10668,Charter,25,3,CABLE,WA,WEST,ISP,26,-8,-7
10669,Charter,30,4,CABLE,CA,WEST,ISP,30,-8,-7
10672,Charter,15,3,CABLE,MN,MIDWEST,ISP,26,-6,-5
10674,Miscellaneous,0,0,N/A,WI,MIDWEST,ISP,29,-6,-5
10675,Qwest,1.5,0.896,DSL,WI,MIDWEST,ISP,30,-6,-5
10678,Charter,15,3,CABLE,WI,MIDWEST,ISP,30,-6,-5
10682,TimeWarner,10,1,CABLE,NC,SOUTH,SK / ISP,30,-5,-4
10683,Cox,18,5,CABLE,OH,MIDWEST,ISP,28,-5,-4
10684,Comcast,15,2,CABLE,IL,MIDWEST,ISP,30,-6,-5
10685,Charter,15,3,CABLE,MI,MIDWEST,ISP,30,-5,-4
10687,Charter,30,4,CABLE,NV,WEST,ISP,26,-8,-7
10688,Charter,15,3,CABLE,MO,MIDWEST,SK,29,-6,-5
10689,Charter,30,4,CABLE,WI,MIDWEST,ISP,30,-6,-5
10690,TimeWarner,10,1,CABLE,OH,MIDWEST,SK / ISP,28,-5,-4
10691,TimeWarner,10,1,CABLE,NC,SOUTH,SK / ISP,26,-5,-4
10692,Charter,30,4,CABLE,NV,WEST,ISP,26,-8,-7
10696,Charter,30,4,CABLE,MN,MIDWEST,SK,30,-6,-5
10697,AT&T,6,0.512,DSL,GA,SOUTH,SK,26,-5,-4
10698,Charter,30,4,CABLE,NC,SOUTH,ISP,30,-5,-4
10699,Charter,15,3,CABLE,CA,WEST,ISP,26,-8,-7
10702,Charter,15,3,CABLE,SC,SOUTH,ISP,30,-5,-4
10703,Comcast,15,2,CABLE,CO,WEST,ISP,30,-7,-6
10705,Cablevision,15,2,CABLE,NY,NORTHEAST,SK,29,-5,-4
10706,Charter,15,3,CABLE,WA,WEST,SK,26,-8,-7
10708,Charter,15,3,CABLE,GA,SOUTH,ISP,16,-5,-4
10709,Charter,30,4,CABLE,WI,MIDWEST,ISP,30,-6,-5
10711,Charter,15,3,CABLE,OR,WEST,ISP,30,-8,-7
10713,Qwest,7,0.896,DSL,CO,WEST,ISP,30,-7,-6
10715,Charter,15,3,CABLE,GA,SOUTH,ISP,30,-5,-4
10716,Charter,15,3,CABLE,NV,WEST,ISP,26,-8,-7
10717,Cox,15,2,CABLE,NV,WEST,SK,30,-8,-7
10719,Charter,15,3,CABLE,MO,MIDWEST,ISP,30,-6,-5
10721,Charter,30,4,CABLE,IL,MIDWEST,ISP,30,-6,-5
10722,Charter,15,3,CABLE,WA,WEST,ISP,26,-8,-7
10725,TimeWarner,10,1,CABLE,NE,MIDWEST,ISP,28,-6,-5
10729,AT&T,6,0.768,DSL,IN,MIDWEST,ISP,30,-5,-5
10730,TimeWarner,15,1,CABLE,KY,SOUTH,SK / ISP,24,-6,-5
10732,Verizon,20,5,FIBER,MD,SOUTH,SK / ISP,14,-5,-4
10733,Charter,15,3,CABLE,SC,SOUTH,ISP,30,-5,-4
10735,Charter,15,3,CABLE,AL,SOUTH,ISP,30,-6,-5
10736,Comcast,3,0.768,CABLE,PA,NORTHEAST,ISP,30,-5,-4
10737,TimeWarner,10,1,CABLE,OH,MIDWEST,ISP,30,-5,-4
10738,Comcast,15,2,CABLE,WA,WEST,ISP,19,-8,-7
10739,Charter,30,4,CABLE,MN,MIDWEST,ISP,23,-6,-5
10742,Charter,30,4,CABLE,MI,MIDWEST,ISP,30,-5,-4
10743,AT&T,3,0.768,DSL,AL,SOUTH,ISP,30,-6,-5
10744,Charter,15,3,CABLE,MO,MIDWEST,ISP,30,-6,-5
10745,Qwest,7,5,DSL,UT,WEST,ISP,26,-7,-6
10750,TimeWarner,10,1,CABLE,NY,NORTHEAST,ISP,30,-5,-4
10753,Charter,15,3,CABLE,CA,WEST,ISP,26,-8,-7
10756,Comcast,15,2,CABLE,FL,SOUTH,ISP,30,-5,-4
10758,Qwest,1.5,0.896,DSL,OR,WEST,ISP,26,-8,-7
10759,Charter,15,3,CABLE,CA,WEST,ISP,30,-8,-7
10760,TimeWarner,10,1,CABLE,NY,NORTHEAST,SK / ISP,30,-5,-4
10762,Verizon,25,25,FIBER,NY,NORTHEAST,ISP,30,-5,-4
10763,Charter,15,3,CABLE,NV,WEST,ISP,26,-8,-7
10764,Charter,15,3,CABLE,MN,MIDWEST,ISP,30,-6,-5
10767,TimeWarner,10,1,CABLE,NC,SOUTH,ISP,21,-5,-4
10768,Comcast,25,4,CABLE,NE,MIDWEST,ISP,30,-6,-5
10769,Miscellaneous,0,0,N/A,KY,SOUTH,ISP,7,-6,-5
10770,Verizon DSL,3,0.768,DSL,MD,SOUTH,ISP,30,-5,-4
10772,Cablevision,15,2,CABLE,NJ,NORTHEAST,SK,30,-5,-4
10773,Cox,18,2,CABLE,FL,SOUTH,ISP,30,-5,-4
10776,Cox,22,5,CABLE,AZ,WEST,ISP,22,-7,-7
10779,AT&T,6,0.768,DSL,CA,WEST,ISP,26,-8,-7
10780,AT&T,6,0.768,DSL,CA,WEST,ISP,26,-8,-7
10783,AT&T,6,0.768,DSL,CA,WEST,ISP,26,-8,-7
10784,AT&T,6,1,DSL,IN,MIDWEST,ISP,30,-5,-5
10785,TimeWarner,10,1,CABLE,TX,SOUTH,SK / ISP,30,-6,-5
10786,Charter,25,3,CABLE,MI,MIDWEST,ISP,20,-5,-4
10787,AT&T,1.5,1,DSL,CT,NORTHEAST,ISP,18,-5,-5
10789,Verizon DSL,3,0.768,DSL,NY,NORTHEAST,ISP,25,-5,-4
10790,Charter,15,3,CABLE,NC,SOUTH,ISP,29,-5,-4
10791,TimeWarner,10,1,CABLE,NY,NORTHEAST,SK / ISP,19,-5,-4
10793,AT&T,3,0.512,DSL,IN,MIDWEST,ISP,30,-5,-5
10795,AT&T,3,1,DSL,MO,MIDWEST,ISP,30,-6,-5
10797,Charter,15,3,CABLE,OR,WEST,ISP,26,-8,-7
10799,AT&T,6,0.768,DSL,SC,SOUTH,ISP,28,-5,-4
10800,Comcast,15,2,CABLE,IL,MIDWEST,ISP,30,-6,-5
10801,Verizon DSL,1,0.384,DSL,NJ,NORTHEAST,ISP,30,-5,-5
10803,Charter,15,3,CABLE,OR,WEST,ISP,26,-8,-7
10804,TimeWarner,10,1,CABLE,CA,WEST,ISP,26,-8,-7
10805,Clearwire,6,1,WIRELESS,CA,WEST,SK,15,-8,-7
10806,Charter,30,4,CABLE,NC,SOUTH,ISP,30,-5,-4
10807,Charter,15,3,CABLE,NV,WEST,ISP,26,-8,-7
10808,Comcast,15,2,CABLE,NJ,NORTHEAST,ISP,30,-5,-5
10811,Charter,30,4,CABLE,CA,WEST,ISP,8,-8,-7
10812,AT&T,3,0.512,DSL,CA,WEST,ISP,30,-8,-7
10814,Charter,30,4,CABLE,MO,MIDWEST,ISP,30,-6,-5
10815,Charter,15,3,CABLE,WI,MIDWEST,ISP,30,-6,-5
10816,AT&T,6,0.768,DSL,WI,MIDWEST,ISP,1,-6,-5
10817,TimeWarner,10,1,CABLE,NC,SOUTH,SK / ISP,30,-5,-4
10823,TimeWarner,10,1,CABLE,IN,MIDWEST,ISP,30,-5,-5
10824,CenturyLink,1.5,0.512,DSL,MN,MIDWEST,SK,28,-6,-5
10827,TimeWarner,10,1,CABLE,CA,WEST,SK / ISP,30,-8,-7
10828,TimeWarner,15,1,CABLE,OH,MIDWEST,ISP,30,-5,-4
10829,Charter,15,3,CABLE,LA,SOUTH,ISP,29,-6,-5
10830,Charter,15,3,CABLE,MI,MIDWEST,SK,8,-5,-4
10834,Charter,30,4,CABLE,NV,WEST,ISP,17,-8,-7
10835,TimeWarner,10,1,CABLE,WI,MIDWEST,ISP,29,-6,-5
10842,Charter,15,3,CABLE,NC,SOUTH,ISP,30,-5,-4
10843,Charter,15,3,CABLE,NC,SOUTH,ISP,30,-5,-4
10846,Charter,15,3,CABLE,LA,SOUTH,ISP,30,-6,-5
10847,Cox,15,2,CABLE,AZ,WEST,ISP,30,-7,-7
10848,Charter,30,4,CABLE,GA,SOUTH,ISP,14,-5,-4
10851,Charter,15,3,CABLE,MO,MIDWEST,ISP,30,-6,-5
10852,Charter,15,3,CABLE,WA,WEST,ISP,26,-8,-7
10853,Qwest,7,0.896,DSL,UT,WEST,ISP,26,-7,-6
10855,Charter,15,3,CABLE,TN,SOUTH,ISP,30,-6,-5
10857,Verizon DSL,3,0.768,DSL,VA,SOUTH,ISP,30,-5,-4
10858,Charter,15,3,CABLE,WI,MIDWEST,SK,30,-6,-5
10860,TimeWarner,20,2,CABLE,FL,SOUTH,SK / ISP,9,-5,-4
10861,Comcast,15,2,CABLE,WA,WEST,ISP,30,-8,-7
10865,Charter,15,3,CABLE,CA,WEST,ISP,26,-8,-7
10867,Charter,30,4,CABLE,NV,WEST,ISP,26,-8,-7
10868,Charter,15,3,CABLE,MO,MIDWEST,ISP,18,-6,-5
10869,Charter,25,3,CABLE,NV,WEST,SK,26,-8,-7
10871,TimeWarner,10,1,CABLE,OH,MIDWEST,SK / ISP,30,-5,-4
10872,Charter,30,4,CABLE,MI,MIDWEST,ISP,30,-5,-4
10873,TimeWarner,10,1,CABLE,AR,SOUTH,SK / ISP,30,-6,-5
10874,Comcast,1.5,0.384,CABLE,CA,WEST,ISP,26,-8,-7
10875,Cox,12,2,CABLE,OK,SOUTH,SK,30,-6,-5
10877,TimeWarner,30,5,CABLE,OH,MIDWEST,SK,30,-5,-4
10879,AT&T,3,0.512,DSL,OH,MIDWEST,ISP,25,-5,-4
10880,TimeWarner,2,0.512,CABLE,CA,WEST,SK / ISP,23,-8,-7
10882,Comcast,25,4,CABLE,PA,NORTHEAST,ISP,30,-5,-4
10883,TimeWarner,10,1,CABLE,OH,MIDWEST,ISP,30,-5,-4
10886,Comcast,25,4,CABLE,MA,NORTHEAST,ISP,30,-5,-5
