Unit ID,ISP,Technology,State,Census,timezone_offset,timezone_offset_dst,Download,Download Lower Bound,Download Upper Bound,Upload
6666,TWC,Cable,OH,Midwest,-5,-4,50,,,5
6669,Comcast,Cable,CT,Northeast,-5,-4,25,,,5
6681,Charter,Cable,WI,Midwest,-6,-5,60,,,5
6689,TWC,Cable,OH,Midwest,-5,-4,30,,,5
6690,Verizon Fiber,Fiber,MD,South,-5,-4,50,,,50
6694,CenturyLink,DSL,AZ,West,-7,-7,12,,,0.896
6699,Charter,Cable,MA,Northeast,-5,-4,60,,,5
6701,TWC,Cable,CA,West,-8,-7,50,,,5
6703,Comcast,Cable,FL,South,-5,-4,75,,,10
6713,Charter,Cable,WI,Midwest,-6,-5,60,,,5
6719,Comcast,Cable,NM,West,-7,-6,50,,,5
6737,Comcast,Cable,PA,Northeast,-5,-4,200,,,10
6741,CenturyLink,DSL,MN,Midwest,-6,-5,12,,,0.896
6751,AT&T IPBB,DSL,TX,South,-6,-5,24,,,3
6755,TWC,Cable,NC,South,-5,-4,50,,,5
6776,TWC,Cable,OH,Midwest,-5,-4,15,,,1
6778,Charter,Cable,IL,Midwest,-6,-5,100,,,5
6801,TWC,Cable,NY,Northeast,-5,-4,15,,,1
6808,Comcast,Cable,CA,West,-8,-7,150,,,10
6814,Frontier Fiber,Fiber,CA,West,-8,-7,25,,,25
6816,Cox,Cable,AZ,West,-7,-7,50,,,5
6818,Comcast,Cable,WA,West,-8,-7,75,,,5
6833,TWC,Cable,CA,West,-8,-7,100,,,10
6843,Comcast,Cable,TN,South,-5,-4,25,,,5
6844,Cox,Cable,NV,West,-8,-7,50,,,5
6851,Comcast,Cable,IL,Midwest,-6,-5,75,,,10
6854,TWC,Cable,SC,South,-5,-4,20,,,2
6873,Comcast,Cable,PA,Northeast,-5,-4,25,,,5
6883,Comcast,Cable,IL,Midwest,-6,-5,75,,,10
6893,Charter,Cable,WI,Midwest,-6,-5,60,,,5
6903,TWC,Cable,OH,Midwest,-5,-4,30,,,5
6904,Cox,Cable,AZ,West,-7,-7,50,,,5
6983,CenturyLink,DSL,WA,West,-8,-7,12,,,0.896
6996,CenturyLink,DSL,AZ,West,-7,-7,12,,,0.896
6999,AT&T IPBB,DSL,WI,Midwest,-6,-5,45,,,6
7001,Cox,Cable,CO,West,-7,-6,15,,,1
7017,AT&T IPBB,DSL,CA,West,-8,-7,18,,,1.5
7019,AT&T IPBB,DSL,TX,South,-6,-5,18,,,1
7035,TWC,Cable,TX,South,-6,-5,20,,,2
7045,Comcast,Cable,OR,West,-8,-7,50,,,5
7053,Charter,Cable,TN,South,-5,-4,60,,,5
7060,TWC,Cable,HI,West,-10,-10,10,,,1
7061,Cox,Cable,KS,Midwest,-6,-5,50,,,5
7063,AT&T IPBB,DSL,GA,South,-5,-4,12,,,1.5
7065,Windstream,DSL,NC,South,-5,-4,12,,,0.768
7071,Comcast,Cable,CO,West,-7,-6,150,,,20
7078,TWC,Cable,TX,South,-6,-5,20,,,2
7079,CenturyLink,DSL,IA,Midwest,-6,-5,12,,,0.896
7088,TWC,Cable,NC,South,-5,-4,50,,,5
7097,Cox,Cable,RI,Northeast,-5,-4,25,,,5
7101,Comcast,Cable,TN,South,-5,-4,25,,,5
7102,Cox,Cable,AZ,West,-7,-7,15,,,1
7115,AT&T IPBB,DSL,TX,South,-6,-5,24,,,3
7120,CenturyLink,DSL,CO,West,-7,-6,40,,,5
7129,CenturyLink,DSL,ND,Midwest,-6,-5,1.5,,,0.64
7138,CenturyLink,DSL,MN,Midwest,-6,-5,40,,,5
7144,Comcast,Cable,DC,South,-5,-4,200,,,10
7145,Charter,Cable,WI,Midwest,-6,-5,60,,,4
7149,Mediacom,Cable,MO,Midwest,-6,-5,50,,,5
7152,CenturyLink,DSL,MN,Midwest,-6,-5,5,,,0.896
7158,CenturyLink,DSL,AZ,West,-7,-7,20,,,0.896
7162,Comcast,Cable,MD,South,-5,-4,200,,,10
7168,Charter,Cable,TN,South,-5,-4,60,,,5
7179,AT&T IPBB,DSL,TX,South,-6,-5,6,,,1
7190,Comcast,Cable,NM,West,-7,-6,75,,,5
7192,Windstream,DSL,OH,Midwest,-5,-4,6,,,0.768
7194,Verizon Fiber,Fiber,NJ,Northeast,-6,-5,75,,,75
7196,Cox,Cable,AZ,West,-7,-7,100,,,10
7198,Charter,Cable,MD,South,-5,-4,60,,,5
7200,Charter,Cable,NC,South,-5,-4,60,,,5
7211,Cox,Cable,AZ,West,-7,-7,15,,,1
7217,Comcast,Cable,IL,Midwest,-6,-5,25,,,5
7226,AT&T IPBB,DSL,IL,Midwest,-6,-5,6,,,1
7227,Frontier DSL,DSL,NY,Northeast,-5,-4,12,,,1
7238,Charter,Cable,CT,Northeast,-5,-4,60,,,5
7244,TWC,Cable,IN,Midwest,-5,-4,30,,,5
7248,TWC,Cable,NY,Northeast,-5,-4,15,,,1
7256,Comcast,Cable,WA,West,-8,-7,105,,,10
7261,TWC,Cable,WI,Midwest,-6,-5,3,,,1
7262,Cox,Cable,AZ,West,-7,-7,15,,,1
7266,TWC,Cable,SC,South,-5,-4,15,,,1
7268,TWC,Cable,NY,Northeast,-5,-4,20,,,2
7271,AT&T IPBB,DSL,MO,Midwest,-6,-5,45,,,6
7273,CenturyLink,DSL,CO,West,-7,-6,40,,,5
7275,AT&T IPBB,DSL,AR,South,-6,-5,6,,,0.512
7283,AT&T IPBB,DSL,CT,Northeast,-5,-4,24,,,3
7287,TWC,Cable,NC,South,-5,-4,50,,,5
7288,Cox,Cable,OK,South,-6,-5,15,,,1
7289,Charter,Cable,GA,South,-5,-4,60,,,4
7293,Optimum,Cable,CT,Northeast,-5,-4,50,,,25
7303,Cox,Cable,AZ,West,-7,-7,25,,,5
7304,Mediacom,Cable,GA,South,-5,-4,50,,,5
7305,Verizon Fiber,Fiber,VA,South,-5,-4,100,,,100
7307,Verizon Fiber,Fiber,Unknown,Unknown,Unknown,Unknown,50,,,50
7324,TWC,Cable,CA,West,-8,-7,50,,,5
7331,Comcast,Cable,GA,South,-5,-4,105,,,20
7340,AT&T IPBB,DSL,WI,Midwest,-6,-5,18,,,1.5
7345,Cox,Cable,OK,South,-6,-5,50,,,5
7350,CenturyLink,DSL,AZ,West,-7,-7,12,,,0.896
7355,Charter,Cable,TN,South,-5,-4,60,,,5
7359,Cox,Cable,NE,Midwest,-6,-5,100,,,10
7361,Cox,Cable,VA,South,-5,-4,50,,,5
7368,CenturyLink,DSL,NE,Midwest,-6,-5,40,,,5
7370,Frontier Fiber,Fiber,CA,West,-8,-7,50,,,50
7376,Verizon Fiber,Fiber,NY,Northeast,-5,-4,75,,,75
7377,Comcast,Cable,IL,Midwest,-6,-5,75,,,10
7392,Frontier DSL,DSL,WV,South,-5,-4,6,,,0.768
7404,Verizon DSL,DSL,PA,Northeast,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768]
7406,Verizon Fiber,Fiber,NY,Northeast,-5,-4,75,,,75
7410,Charter,Cable,CT,Northeast,-5,-4,60,,,5
7416,AT&T IPBB,DSL,CA,West,-8,-7,18,,,1.5
7421,Comcast,Cable,IL,Midwest,-6,-5,75,,,10
7447,Charter,Cable,GA,South,-5,-4,60,,,5
7449,TWC,Cable,SC,South,-5,-4,50,,,5
7450,TWC,Cable,CA,West,-8,-7,50,,,5
7454,TWC,Cable,OH,Midwest,-5,-4,15,,,1
7459,Charter,Cable,CT,Northeast,-5,-4,60,,,5
7460,AT&T IPBB,DSL,IL,Midwest,-6,-5,18,,,1.5
7464,Cox,Cable,KS,Midwest,-6,-5,100,,,10
7466,Verizon Fiber,Fiber,VA,South,-5,-4,50,,,50
7475,TWC,Cable,NC,South,-5,-4,50,,,5
7476,TWC,Cable,NY,Northeast,-5,-4,20,,,2
7482,Charter,Cable,IL,Midwest,-6,-5,100,,,5
7492,TWC,Cable,AZ,West,-7,-7,100,,,20
7497,Cox,Cable,AZ,West,-7,-7,25,,,5
7502,Charter,Cable,CA,West,-8,-7,60,,,4
7509,Comcast,Cable,WA,West,-8,-7,50,,,5
7511,AT&T IPBB,DSL,IL,Midwest,-6,-5,18,,,1.5
7513,Comcast,Cable,MI,Midwest,-5,-4,75,,,10
7515,TWC,Cable,OH,Midwest,-5,-4,30,,,5
7516,Frontier DSL,DSL,CT,Northeast,-5,-4,15,,,1
7522,TWC,Cable,TX,South,-6,-5,100,,,10
7523,Frontier DSL,DSL,IN,Midwest,-5,-4,6,,,0.768
7529,Cox,Cable,AZ,West,-7,-7,100,,,10
7535,Comcast,Cable,GA,South,-5,-4,25,,,5
7540,Comcast,Cable,MI,Midwest,-5,-4,75,,,10
7545,AT&T IPBB,DSL,WI,Midwest,-6,-5,6,,,1
7550,Verizon DSL,DSL,VA,South,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768]
7551,Verizon Fiber,Fiber,NJ,Northeast,-6,-5,75,,,75
7553,TWC,Cable,WI,Midwest,-6,-5,15,,,1
7554,AT&T IPBB,DSL,MI,Midwest,-5,-4,18,,,1.5
7555,Comcast,Cable,IL,Midwest,-6,-5,75,,,10
7564,Cox,Cable,RI,Northeast,-5,-4,50,,,5
7569,CenturyLink,DSL,MN,Midwest,-6,-5,5,,,0.896
7578,Comcast,Cable,WA,West,-8,-7,50,,,10
7581,TWC,Cable,WI,Midwest,-6,-5,30,,,5
7582,Charter,Cable,MN,Midwest,-6,-5,60,,,4
7584,Comcast,Cable,MN,Midwest,-6,-5,75,,,5
7592,TWC,Cable,IA,Midwest,-6,-5,30,,,5
7594,Comcast,Cable,MN,Midwest,-6,-5,150,,,10
7603,TWC,Cable,CA,West,-8,-7,50,,,5
7611,CenturyLink,DSL,MN,Midwest,-6,-5,12,,,0.896
7628,Frontier Fiber,Fiber,TX,South,-6,-5,50,,,50
7637,Comcast,Cable,NM,West,-7,-6,105,,,10
7646,TWC,Cable,FL,South,-5,-4,15,,,1
7649,AT&T DSL,DSL,FL,South,-5,-4,6,,,0.512
7653,TWC,Cable,HI,West,-10,-10,50,,,5
7657,Comcast,Cable,TX,South,-6,-5,100,,,5
7669,AT&T IPBB,DSL,CA,West,-8,-7,6,,,1
7683,TWC,Cable,ME,Northeast,-5,-4,30,,,5
7687,Charter,Cable,AL,South,-6,-5,60,,,5
7696,Charter,Cable,IL,Midwest,-6,-5,60,,,5
7708,Cox,Cable,NV,West,-8,-7,50,,,5
7709,Comcast,Cable,GA,South,-5,-4,105,,,20
7711,Charter,Cable,SC,South,-5,-4,60,,,5
7715,Charter,Cable,MO,Midwest,-6,-5,100,,,4
7721,Comcast,Cable,NH,Northeast,-5,-4,25,,,5
7729,Frontier DSL,DSL,IL,Midwest,-6,-5,12,,,1
7731,TWC,Cable,CA,West,-8,-7,50,,,5
7734,Cox,Cable,LA,Northeast,-6,-5,100,,,10
7741,Comcast,Cable,DC,South,-5,-4,25,,,5
7749,CenturyLink,DSL,AZ,West,-7,-7,12,,,5
7751,Comcast,Cable,FL,South,-5,-4,25,,,5
7755,Charter,Cable,TX,South,-6,-5,60,,,4
7761,Comcast,Cable,IL,Midwest,-6,-5,100,,,5
7767,TWC,Cable,NY,Northeast,-5,-4,50,,,5
7772,Comcast,Cable,MN,Midwest,-6,-5,25,,,5
7774,CenturyLink,DSL,NE,Midwest,-6,-5,20,,,0.896
7778,Comcast,Cable,CA,West,-8,-7,100,,,5
7803,Comcast,Cable,WA,West,-8,-7,105,,,10
7810,Charter,Cable,GA,South,-5,-4,60,,,5
7812,Charter,Cable,MN,Midwest,-6,-5,60,,,4
7813,Comcast,Cable,FL,South,-5,-4,75,,,10
7814,TWC,Cable,NY,Northeast,-5,-4,100,,,10
7816,Comcast,Cable,TX,South,-6,-5,50,,,5
7818,TWC,Cable,WI,Midwest,-6,-5,20,,,2
7823,Comcast,Cable,CA,West,-8,-7,25,,,5
7826,AT&T IPBB,DSL,GA,South,-5,-4,12,,,1.5
7851,CenturyLink,DSL,MN,Midwest,-6,-5,20,,,0.896
7864,Cox,Cable,VA,South,-5,-4,50,,,5
7866,Cox,Cable,AZ,West,-7,-7,50,,,5
7868,AT&T IPBB,DSL,TX,South,-6,-5,45,,,6
7871,TWC,Cable,HI,West,-10,-10,50,,,5
7880,AT&T IPBB,DSL,MI,Midwest,-5,-4,24,,,3
7885,Charter,Cable,CA,West,-8,-7,60,,,5
7887,TWC,Cable,CA,West,-8,-7,50,,,5
7891,AT&T DSL,DSL,IL,Midwest,-6,-5,3,,,0.384
7893,TWC,Cable,FL,South,-5,-4,2,,,1
7896,Comcast,Cable,WA,West,-8,-7,50,,,5
7902,AT&T IPBB,DSL,WI,Midwest,-6,-5,45,,,6
7912,Charter,Cable,SC,South,-5,-4,60,,,5
7918,CenturyLink,DSL,VA,South,-5,-4,8,,,0.768
7922,Charter,Cable,MI,Midwest,-5,-4,60,,,5
7924,Comcast,Cable,WA,West,-8,-7,100,,,5
7934,Verizon Fiber,Fiber,NY,Northeast,-5,-4,75,,,75
7937,Verizon Fiber,Fiber,VA,South,-5,-4,25,,,25
7938,Charter,Cable,WI,Midwest,-6,-5,60,,,5
7940,CenturyLink,DSL,NM,West,-7,-6,1.5,,,0.896
7942,Windstream,DSL,NM,West,-7,-6,6,,,0.768
7944,AT&T IPBB,DSL,MS,South,-6,-5,24,,,3
7948,CenturyLink,DSL,TX,South,-6,-5,10,,,0.768
7978,Comcast,Cable,MA,Northeast,-5,-4,150,,,10
7988,Verizon Fiber,Fiber,MD,South,-5,-4,50,,,50
7991,Charter,Cable,AL,South,-6,-5,60,,,5
7996,Charter,Cable,IL,Midwest,-6,-5,100,,,4
7998,Charter,Cable,NY,Northeast,-5,-4,60,,,4
8014,Cox,Cable,CO,West,-7,-6,50,,,5
8023,Cox,Cable,VA,South,-5,-4,50,,,5
8031,Charter,Cable,NC,South,-5,-4,60,,,4
8046,TWC,Cable,OH,Midwest,-5,-4,30,,,5
8071,Verizon Fiber,Fiber,NY,Northeast,-5,-4,50,,,50
8075,CenturyLink,DSL,CO,West,-7,-6,20,,,0.896
8078,CenturyLink,DSL,AZ,West,-7,-7,10,,,0.768
8083,Cox,Cable,CA,West,-8,-7,50,,,5
8084,TWC,Cable,WI,Midwest,-6,-5,30,,,5
8102,TWC,Cable,OH,Midwest,-5,-4,30,,,5
8103,CenturyLink,DSL,MN,Midwest,-6,-5,10,,,0.768
8105,Frontier Fiber,Fiber,TX,South,-6,-5,75,,,75
8112,Cox,Cable,CA,West,-8,-7,15,,,1
8117,TWC,Cable,SC,South,-5,-4,30,,,5
8121,TWC,Cable,CA,West,-8,-7,30,,,5
8133,Comcast,Cable,CT,Northeast,-5,-4,50,,,10
8143,Comcast,Cable,TX,South,-6,-5,50,,,10
8153,AT&T IPBB,DSL,CT,Northeast,-5,-4,12,,,1.5
8165,TWC,Cable,PA,Northeast,-5,-4,20,,,2
8172,TWC,Cable,CA,West,-8,-7,50,,,5
8184,Charter,Cable,NE,Midwest,-6,-5,60,,,5
8188,Comcast,Cable,IL,Midwest,-6,-5,75,,,10
8193,TWC,Cable,TX,South,-6,-5,200,,,20
8194,Comcast,Cable,IL,Midwest,-6,-5,75,,,10
8203,Windstream,DSL,KY,South,-5,-4,6,,,0.768
8204,TWC,Cable,OH,Midwest,-5,-4,15,,,1
8210,TWC,Cable,WI,Midwest,-6,-5,50,,,5
8237,Windstream,DSL,PA,Northeast,-5,-4,6,,,0.768
8243,AT&T IPBB,DSL,OK,South,-6,-5,6,,,0.768
8247,Charter,Cable,GA,South,-5,-4,60,,,5
8250,CenturyLink,DSL,ID,West,-8,-7,40,,,5
8252,TWC,Cable,CA,West,-8,-7,100,,,10
8255,CenturyLink,DSL,AZ,West,-7,-7,12,,,0.896
8262,AT&T IPBB,DSL,IN,Midwest,-5,-4,18,,,1.5
8264,Cox,Cable,CT,Northeast,-5,-4,100,,,10
8272,Charter,Cable,OR,West,-8,-7,60,,,5
8285,Charter,Cable,SC,South,-5,-4,60,,,5
8297,AT&T IPBB,DSL,MI,Midwest,-5,-4,6,,,1
8299,AT&T IPBB,DSL,IL,Midwest,-6,-5,18,,,1.5
8309,TWC,Cable,NC,South,-5,-4,50,,,5
8310,Comcast,Cable,CT,Northeast,-5,-4,60,,,4
8316,Windstream,DSL,IA,Midwest,-6,-5,6,,,0.768
8320,Frontier DSL,DSL,OR,West,-8,-7,1.5,,,0.384
8329,AT&T IPBB,DSL,TX,South,-6,-5,18,,,1.5
8330,TWC,Cable,CA,West,-8,-7,50,,,5
8332,AT&T IPBB,DSL,TX,South,-6,-5,45,,,6
8335,Charter,Cable,TN,South,-5,-4,60,,,4
8354,Optimum,Cable,NY,Northeast,-5,-4,101,,,35
8355,AT&T IPBB,DSL,MI,Midwest,-5,-4,6,,,1
8359,TWC,Cable,OH,Midwest,-5,-4,15,,,1
8371,Frontier DSL,DSL,CT,Northeast,-5,-4,3,,,0.384
8380,CenturyLink,DSL,FL,South,-5,-4,20,,,2
8385,TWC,Cable,OH,Midwest,-5,-4,15,,,1
8389,AT&T DSL,DSL,IN,Midwest,-5,-4,6,,,0.512
8394,Comcast,Cable,NJ,Northeast,-6,-5,150,,,20
8402,TWC,Cable,NC,South,-5,-4,50,,,5
8411,AT&T DSL,DSL,CA,West,-8,-7,6,,,0.768
8413,Optimum,Cable,NY,Northeast,-5,-4,50,,,25
8448,Cox,Cable,CA,West,-8,-7,15,,,2
8449,Verizon Fiber,Fiber,NY,Northeast,-5,-4,75,,,75
8452,CenturyLink,DSL,UT,West,-7,-6,5,,,0.896
8458,Charter,Cable,GA,South,-5,-4,60,,,5
8461,CenturyLink,DSL,UT,West,-7,-6,40,,,5
8462,Charter,Cable,MN,Midwest,-6,-5,60,,,5
8465,Cox,Cable,AZ,West,-7,-7,150,,,10
8471,Cox,Cable,AZ,West,-7,-7,15,,,1
8479,TWC,Cable,CA,West,-8,-7,100,,,20
8483,AT&T IPBB,DSL,OH,Midwest,-5,-4,6,,,0.768
8489,TWC,Cable,Unknown,Unknown,Unknown,Unknown,50,,,5
8491,CenturyLink,DSL,Unknown,Unknown,Unknown,Unknown,7,,,0.896
8493,TWC,Cable,Unknown,Unknown,Unknown,Unknown,200,,,20
8501,TWC,Cable,NY,Northeast,-5,-4,50,,,5
8531,CenturyLink,DSL,UT,West,-7,-6,12,,,0.896
8536,Cox,Cable,NE,Midwest,-6,-5,25,,,5
8538,TWC,Cable,SC,South,-5,-4,15,,,1
8544,Charter,Cable,CT,Northeast,-5,-4,60,,,5
8591,Comcast,Cable,TN,South,-5,-4,75,,,10
8598,Charter,Cable,OR,West,-8,-7,60,,,5
8606,Charter,Cable,VA,South,-5,-4,60,,,4
8607,AT&T IPBB,DSL,WI,Midwest,-6,-5,45,,,6
8624,TWC,Cable,TX,South,-6,-5,3,,,1
8625,Cox,Cable,AZ,West,-7,-7,15,,,1
8627,Cox,Cable,AZ,West,-7,-7,15,,,3
8629,Cox,Cable,CA,West,-8,-7,50,,,5
8642,Comcast,Cable,DC,South,-5,-4,150,,,10
8644,TWC,Cable,HI,West,-10,-10,50,,,5
8647,TWC,Cable,FL,South,-5,-4,50,,,5
8657,TWC,Cable,NC,South,-5,-4,100,,,10
8666,Cox,Cable,AR,South,-6,-5,50,,,5
8667,Comcast,Cable,WA,West,-8,-7,75,,,5
8678,CenturyLink,DSL,NV,West,-8,-7,1.5,,,0.512
8684,Cox,Cable,FL,South,-5,-4,15,,,3
8687,Cox,Cable,NH,Northeast,-5,-4,50,,,5
8715,Windstream,DSL,OH,Midwest,-5,-4,6,,,0.768
8725,Comcast,Cable,WA,West,-8,-7,75,,,5
8726,Charter,Cable,AL,South,-6,-5,60,,,5
8751,Comcast,Cable,GA,South,-5,-4,75,,,10
8758,Comcast,Cable,IL,Midwest,-6,-5,75,,,10
8770,Frontier Fiber,Fiber,TX,South,-6,-5,50,,,50
8776,CenturyLink,DSL,MN,Midwest,-6,-5,40,,,5
8777,Charter,Cable,GA,South,-5,-4,60,,,5
8788,TWC,Cable,IA,Midwest,-6,-5,50,,,5
8799,CenturyLink,DSL,MN,Midwest,-6,-5,5,,,0.896
8801,TWC,Cable,CA,West,-8,-7,100,,,10
8807,AT&T IPBB,DSL,GA,South,-5,-4,18,,,1.5
8814,Comcast,Cable,CT,Northeast,-5,-4,200,,,10
8818,Comcast,Cable,NJ,Northeast,-6,-5,75,,,5
8820,CenturyLink,DSL,MN,Midwest,-6,-5,3,,,0.64
8823,AT&T IPBB,DSL,WI,Midwest,-6,-5,45,,,6
8828,Comcast,Cable,WV,South,-5,-4,200,,,10
8830,Mediacom,Cable,MO,Midwest,-6,-5,50,,,5
8839,Comcast,Cable,FL,South,-5,-4,75,,,10
8846,Verizon Fiber,Fiber,MD,South,-5,-4,50,,,50
8847,Comcast,Cable,FL,South,-5,-4,25,,,5
8850,Comcast,Cable,MA,Northeast,-5,-4,25,,,5
8856,Comcast,Cable,IN,Midwest,-5,-4,25,,,5
8863,Comcast,Cable,NJ,Northeast,-6,-5,100,,,5
8871,Cox,Cable,CA,West,-8,-7,15,,,1
8884,CenturyLink,DSL,CO,West,-7,-6,10,,,0.768
8887,Cox,Cable,AZ,West,-7,-7,15,,,1
8898,CenturyLink,DSL,CO,West,-7,-6,20,,,0.896
8900,Charter,Cable,NC,South,-5,-4,60,,,4
8916,Comcast,Cable,IL,Midwest,-6,-5,75,,,10
8920,TWC,Cable,TX,South,-6,-5,2,,,1
8924,CenturyLink,DSL,MN,Midwest,-6,-5,40,,,5
8926,Comcast,Cable,PA,Northeast,-5,-4,25,,,5
8928,Charter,Cable,NV,West,-8,-7,60,,,5
8930,Charter,Cable,MO,Midwest,-6,-5,100,,,5
8931,Comcast,Cable,DE,South,-5,-4,25,,,5
8943,TWC,Cable,HI,West,-10,-10,50,,,5
8946,Mediacom,Cable,MO,Midwest,-6,-5,100,,,10
8953,Comcast,Cable,WA,West,-8,-7,105,,,10
8956,Mediacom,Cable,IA,Midwest,-6,-5,50,,,5
8957,TWC,Cable,NY,Northeast,-5,-4,50,,,5
8959,Frontier DSL,DSL,IL,Midwest,-6,-5,3,,,0.768
8965,TWC,Cable,OH,Midwest,-5,-4,20,,,2
8969,AT&T IPBB,DSL,MO,Midwest,-6,-5,6,,,1
8971,TWC,Cable,TX,South,-6,-5,50,,,5
8979,TWC,Cable,NC,South,-5,-4,20,,,2
8982,Comcast,Cable,FL,South,-5,-4,25,,,5
8993,Charter,Cable,TX,South,-6,-5,60,,,4
8996,TWC,Cable,NC,South,-5,-4,50,,,5
9003,Comcast,Cable,IL,Midwest,-6,-5,75,,,10
9010,Comcast,Cable,MA,Northeast,-5,-4,100,,,5
9014,Cox,Cable,CA,West,-8,-7,50,,,5
9015,TWC,Cable,OH,Midwest,-5,-4,50,,,5
9019,CenturyLink,DSL,MN,Midwest,-6,-5,12,,,2
9041,Optimum,Cable,NJ,Northeast,-6,-5,25,,,5
9051,AT&T IPBB,DSL,FL,South,-5,-4,12,,,1.5
9055,TWC,Cable,CA,West,-8,-7,100,,,20
9062,Comcast,Cable,NM,West,-7,-6,75,,,5
9071,Charter,Cable,CA,West,-8,-7,60,,,5
9073,Comcast,Cable,CA,West,-8,-7,150,,,20
9108,Comcast,Cable,DE,South,-5,-4,75,,,5
9109,Comcast,Cable,IL,Midwest,-6,-5,105,,,10
9116,Windstream,DSL,PA,Northeast,-5,-4,6,,,0.768
9117,AT&T IPBB,DSL,CA,West,-8,-7,18,,,1.5
9120,Comcast,Cable,IL,Midwest,-6,-5,75,,,10
9126,Cox,Cable,AZ,West,-7,-7,100,,,10
9142,Comcast,Cable,MI,Midwest,-5,-4,75,,,10
9143,Cox,Cable,NV,West,-8,-7,50,,,5
9147,Comcast,Cable,LA,South,-6,-5,75,,,10
9150,CenturyLink,DSL,AZ,West,-7,-7,1.5,,,0.896
9157,Comcast,Cable,IN,Midwest,-5,-4,75,,,10
9164,Charter,Cable,CA,West,-8,-7,60,,,5
9165,Comcast,Cable,MA,Northeast,-5,-4,25,,,5
9174,Comcast,Cable,IN,Midwest,-5,-4,75,,,10
9175,CenturyLink,DSL,CO,West,-7,-6,20,,,0.896
9183,Comcast,Cable,NH,Northeast,-5,-4,200,,,10
9189,Charter,Cable,CA,West,-8,-7,60,,,5
9195,Comcast,Cable,MI,Midwest,-5,-4,75,,,10
9199,Comcast,Cable,NJ,Northeast,-6,-5,200,,,10
9201,AT&T DSL,DSL,TX,South,-6,-5,6,,,0.512
9206,AT&T IPBB,DSL,IN,Midwest,-5,-4,6,,,1
9209,Comcast,Cable,NJ,Northeast,-6,-5,200,,,10
9214,Charter,Cable,TN,South,-5,-4,60,,,5
9223,Charter,Cable,GA,South,-5,-4,60,,,5
9224,AT&T DSL,DSL,CA,West,-8,-7,3,,,0.384
9229,Comcast,Cable,PA,Northeast,-5,-4,100,,,5
9235,Charter,Cable,CA,West,-8,-7,60,,,4
9240,CenturyLink,DSL,AZ,West,-7,-7,40,,,5
9241,Optimum,Cable,NY,Northeast,-5,-4,25,,,5
9247,Comcast,Cable,MI,Midwest,-5,-4,105,,,10
9259,Comcast,Cable,GA,South,-5,-4,75,,,10
9263,TWC,Cable,NY,Northeast,-5,-4,50,,,5
9267,TWC,Cable,NY,Northeast,-5,-4,15,,,1
9269,TWC,Cable,OH,Midwest,-5,-4,15,,,1
9271,Comcast,Cable,PA,Northeast,-5,-4,200,,,10
9284,AT&T IPBB,DSL,MO,Midwest,-6,-5,45,,,6
9288,AT&T IPBB,DSL,MI,Midwest,-5,-4,24,,,3
9289,Comcast,Cable,FL,South,-5,-4,75,,,10
9290,AT&T IPBB,DSL,TX,South,-6,-5,18,,,1.5
9294,TWC,Cable,CA,West,-8,-7,15,,,1
9302,Comcast,Cable,IL,Midwest,-6,-5,105,,,20
9306,Comcast,Cable,FL,South,-5,-4,25,,,5
9309,AT&T IPBB,DSL,MI,Midwest,-5,-4,12,,,1.5
9316,TWC,Cable,OH,Midwest,-5,-4,30,,,5
9319,Frontier DSL,DSL,IL,Midwest,-6,-5,6,,,0.384
9331,TWC,Cable,KS,Midwest,-6,-5,50,,,5
9339,Comcast,Cable,FL,South,-5,-4,75,,,10
9341,Charter,Cable,WI,Midwest,-6,-5,60,,,4
9346,Comcast,Cable,TX,South,-6,-5,75,,,5
9361,Cox,Cable,VA,South,-5,-4,25,,,5
9370,Optimum,Cable,CT,Northeast,-5,-4,50,,,25
9377,Charter,Cable,MN,Midwest,-6,-5,60,,,5
9385,Optimum,Cable,CT,Northeast,-5,-4,50,,,25
9395,CenturyLink,DSL,ID,West,-8,-7,40,,,5
9406,Charter,Cable,MI,Midwest,-5,-4,60,,,5
9416,TWC,Cable,CA,West,-8,-7,50,,,5
9418,TWC,Cable,CA,West,-8,-7,30,,,5
9425,Charter,Cable,MO,Midwest,-6,-5,100,,,5
9438,AT&T IPBB,DSL,TN,South,-5,-4,18,,,1.5
9442,Cox,Cable,AZ,West,-7,-7,50,,,5
9464,Mediacom,Cable,MN,Midwest,-6,-5,50,,,5
9468,AT&T DSL,DSL,AR,South,-6,-5,3,,,0.384
9469,TWC,Cable,MO,Midwest,-6,-5,7,,,1
9478,Comcast,Cable,CA,West,-8,-7,75,,,5
9489,TWC,Cable,NY,Northeast,-5,-4,200,,,20
9495,Comcast,Cable,NJ,Northeast,-6,-5,25,,,5
9502,TWC,Cable,CA,West,-8,-7,30,,,5
9503,Verizon Fiber,Fiber,NY,Northeast,-5,-4,75,,,75
9507,Comcast,Cable,MN,Midwest,-6,-5,50,,,5
9514,Comcast,Cable,NH,Northeast,-5,-4,200,,,10
9516,Comcast,Cable,CA,West,-8,-7,200,,,10
9519,Optimum,Cable,NY,Northeast,-5,-4,25,,,5
9522,Cox,Cable,OH,Midwest,-5,-4,15,,,1
